M1,M2,M3,qin,qout,gw_kick_random,gw_kick_5deg,gw_kick_hybrid,t_triple_form,z_merger,a_2nd_ovtks,bin_merger_flag,strong_key,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
7626191.748202738,7219970.32228579,1160894.100945902,0.946733384193666,0.0781948961242682,196.92734410915415,90.76251775489602,232.07716185863245,9342327873.457453,0.0,909.6885806979697,No,False,9223372040986259972,9223372041198304867,9223372041198304867,9223372042744242044,0.5935121461539147,1046.3574413747187
9241023.164858438,8054554.00256027,10394968.91124194,0.8716084635725135,0.6010189085117039,221.02855267977085,309.86285890936296,164.63314678964127,13471953766.761105,0.0,380.2813041300542,No,False,9223372040436865815,9223372042966208116,9223372038197070529,9223372042966208116,0.6206805904581487,907.9547888719588
4696016.359027277,2638781.218291223,4142364.3603130984,0.5619190855710339,0.5647551028705402,435.6314977782194,106.82766766724734,500.6117730557691,8434434614.561588,0.0,1340.8807242131652,No,False,9223372038303325126,9223372042159267605,9223372037975053211,9223372042159267605,0.5090910541726482,832.2470950836098
15676465.9381282,1161292.557338345,5538995.31638752,0.0740787216915935,0.3289627486864631,147.88930280296898,29.84370097545705,51.81619429579015,10181653588.003746,0.0,824.629266779936,No,False,9223372039872460485,9223372042689144774,9223372042689144774,9223372043141088735,0.2523217243327591,1062.8290702031857
1811851000.535159,1801076.4827885933,1543149.971496335,0.0009940533091609,0.0008508522616055,0.015078402963544736,0.019573734106582974,0.010402335335564087,9194636099.071625,0.0,2468.549567820855,No,False,9223372047154757149,9223372052848939876,9223372047969091284,9223372052848939876,0.0335146088887323,3824.41159996695
627825603.4614486,1170958.721715308,1958381.8507318583,0.0018651018933591,0.0031135016762803,0.07905628648442696,0.040951693504587654,0.0640664452799271,9922891935.294622,0.0,2581.055981628146,No,False,9223372052075159618,9223372055719447698,9223372049202226654,9223372055719447698,0.0259255910706632,2988.327770410017
387567624.44674426,20822535.30532519,86031285.42664394,0.0537261989699204,0.2106595454671896,58.80267162952533,25.73232422767931,32.68006788403841,9248283417.131285,0.0,1025.6443080110785,No,False,9223372041842603786,9223372057470316402,9223372057470316402,9223372060319070140,0.0845007318284889,1742.1636387076692
205028485.84683877,1204341.5299756606,4727332.796181507,0.0058740205050108,0.022922309975143,1.6891933589561725,0.42601784761752454,0.4084152604522228,11101886605.476303,0.0,1764.091045982523,No,False,9223372041687588450,9223372059212959984,9223372038899035307,9223372059212959984,0.1139233896760868,2514.441785742464
495848835.8258246,1108788.4723260114,53112788.08216772,0.0022361421308559,0.1068758893822758,0.2194675270023749,0.11837938920853112,0.16894839674240505,8658561645.774757,0.0,317.8048045702668,No,False,9223372041536066289,9223372059136968767,9223372039682983324,9223372059136968767,0.0501384853646042,1939.9546991571665
140370214.94742957,58711325.72978462,34054807.8323674,0.4182605672561858,0.1710595955633225,603.5146131472034,109.80858487709814,583.4234535666726,13176543077.630024,0.0,572.8923207114943,No,False,9223372037701727889,9223372043896316941,9223372042568567788,9223372043896316941,0.411759543061432,905.273048382287
54845072.69028934,4997394.263616929,53559530.4959275,0.0911183816244945,0.8950087324638837,118.4795169740357,66.53076599633253,129.1099885024332,10502979263.07226,0.0,807.7997610891011,No,False,9223372040786281111,9223372047969994283,9223372036732045883,9223372047969994283,0.4230268089348769,1630.6512653990185
14345545.485268377,8583729.00608279,1241760.725982068,0.5983550095670834,0.0541561280733263,1230.1795521050053,259.7078622072279,214.48941630266495,9537336674.070686,0.0,983.8361879546716,No,False,9223372038094292926,9223372038170459990,9223372038170459990,9223372043689900755,0.1589420708342884,1154.1701188423597
77611690.57225733,8024825.652144968,20922767.718806475,0.1033971247498309,0.2443206314462905,243.3665077788255,96.44457675735077,175.7678889315012,9210534181.753511,0.0,1282.5960958594223,No,False,9223372039099406754,9223372041277368392,9223372041277368392,9223372041806922818,0.206115727034311,1829.243122034788
3133500123.55011,1024143.5725088774,1485567.6292269172,0.000326836933821,0.0004739371919396,0.002656058868665548,0.0015074790705377817,0.0016534259724335285,8529878576.686951,0.0,5441.538420814918,No,False,9223372039372176674,9223372060216046392,9223372050371996364,9223372060216046392,0.0128756769311363,3244.48825538273
260599671.74943504,2333657.3407107084,17629426.94960219,0.0089549511902474,0.067049038669259,3.1035481608235127,0.6702397827018968,1.8029704012921637,12743635844.613544,0.0,2290.3503091476973,No,False,9223372040954342906,9223372051040755414,9223372043131431062,9223372051040755414,0.3286237221794388,2066.39919610526
109682131.67143294,4942372.275558448,320602293.37876046,0.0450608699907836,2.7969786768021647,62.844885186464985,12.760533921206783,31.820440216255886,10332617075.690376,0.0,498.0494103052292,No,False,9223372036634528095,9223372038692794317,9223372038692794317,9223372044298136813,0.0530050565949133,1714.503584528272
3204049989.116394,1518534.0787027196,638116014.7615658,0.0004739420682763,0.1990648492285338,0.0035357236430534553,0.0032431876011880206,0.003629286258135479,10223652008.179804,0.0,914.2551017619498,No,False,9223372050371996364,9223372060216046392,9223372056737178489,9223372060216046392,0.0079685940468546,3262.5880909298085
108261400.87458156,1434594.1867262814,23445740.530398943,0.0132512065716591,0.2137337877950365,10.213196392740251,1.9349345905510484,2.351237578808219,8591472856.620182,0.0,1104.879829145851,No,False,9223372047435293558,9223372053972602204,9223372050686982401,9223372053972602204,0.3916468662000513,1958.3180551789549
65339085.795648366,10908455.567670394,13609710.848273298,0.1669514569240714,0.178493766552067,373.25395492511404,150.10298545655468,317.52806856880636,10267283031.217382,0.0,770.264700494094,No,False,9223372037469136587,9223372039341941247,9223372039341941247,9223372040012750528,0.332807010125161,1725.2729132214383
455245679.7695803,2739136.0554711395,11372619.100692645,0.0060168304218889,0.0248318693278183,0.5044654624712419,0.48810468963299103,0.7850279755027427,13128441795.048042,0.0,4972.325898695443,No,False,9223372038187368093,9223372047497122864,9223372041324371490,9223372047497122864,0.0050000235982483,1825.8296384706696
982025481.1040088,2257682.964217258,27872551.721291263,0.0022990064999933,0.028317615030708,0.07497411509971225,0.07690177359561094,0.045924076182035575,9501469726.718796,0.0,2603.197609758339,No,False,9223372043393491559,9223372056590087315,9223372039291952509,9223372056590087315,0.1319331917970437,3184.633016904658
187020372.36872208,1932072.1948606009,41009987.960638225,0.0103308113997944,0.2170386737009815,1.7413767386949122,2.645512214789588,2.4555755654796854,12147233986.984093,0.0,1490.2772048764143,No,False,9223372042722164518,9223372052839966160,9223372044469135925,9223372052839966160,0.2057632948154858,2379.6399827856067
2815780598.923671,1749678.9313239497,3387503.1641706284,0.000621383261179,0.0012022952125112,0.015043998557569938,0.006633891808712729,0.013081216528701726,8917189537.464378,0.0,1697.4249036548756,No,False,9223372044831852305,9223372060314901292,9223372039249860075,9223372060314901292,0.0214943890659739,3229.290961599966
39125741.15866492,1638439.0720883189,10111913.713102285,0.0418762437098386,0.2480588020134812,26.224364311503614,20.917302016429876,11.682836180047953,10496600365.214697,0.0,510.04436749858934,No,False,9223372037831262216,9223372045071217258,9223372040550536040,9223372045071217258,0.1239394379487961,1731.0894925614343
2387150813.2228928,3332909.991361506,1443747.6543851325,0.0013961874435833,0.0006039562789592,0.03780933208790754,0.026102384147173342,0.08027421375252916,9064423106.694168,0.0,2472.5854148649028,No,False,9223372039324729406,9223372061502570199,9223372042326451020,9223372061502570199,0.05705504154604,3746.745895004518
25982266.09279078,16977995.329569228,23955248.40724894,0.6534455181443954,0.5576141209136285,546.140373205113,305.6631532743021,320.72329857279146,8757127197.644297,0.0,159.40361847198548,No,False,9223372036891631553,9223372041211039794,9223372039721847580,9223372041211039794,0.3535393180360753,1390.298602629416
25015004.48880225,4755421.472762177,5224585.787364787,0.190102763119267,0.1754958358375546,460.7821506158219,80.09711945044624,346.10111107978463,11672150212.58484,0.0,227.13372900049976,No,False,9223372039286677727,9223372051435280436,9223372048411587003,9223372051435280436,0.3932504285830097,1156.781791034331
101276914.9354975,29102004.253758483,3855460.872468137,0.2873508170375581,0.0295711982921994,1468.515150151942,137.18084986793332,167.77672146965756,8843005363.482136,0.0,819.3752045060525,No,False,9223372043894345176,9223372044017510929,9223372040979406802,9223372044017510929,0.2116120886504676,1868.509547356032
1034914215.9847828,1895972.5112056492,1411742.948341529,0.0018320093413747,0.0013616214076651,0.04908615873140675,0.049649909179403005,0.04902584393774889,9499982177.626028,0.0,3554.569671983621,No,False,9223372042166191929,9223372054775115040,9223372046039739550,9223372054775115040,0.0300806326819005,2830.6010620590196
123473721.78496408,3053215.61292269,61809638.80953697,0.0247276551543495,0.4885097203859871,13.726586978547866,4.788857783929296,10.660648156194554,10212370233.40099,0.0,1367.7925175750477,No,False,9223372040839746297,9223372042756850354,9223372042756850354,9223372052487351013,0.1349649064269604,1989.349588603784
10126519601.757196,1241680.758818035,44295234.54116345,0.0001226167338482,0.0043736452020874,0.00023812522177065525,0.0003563376655354085,0.0007059544422289418,8684048366.223066,0.0,3356.7635794152243,No,False,9223372042428775370,9223372066351734582,9223372038361963349,9223372066351734582,0.0045518417633093,4048.3337731973834
9309322.865050472,3515649.290622932,8039915.01391232,0.3776482287258034,0.6268953192507081,209.3640789049653,271.40071266375014,151.161394736703,9212791062.762571,0.0,1342.6508566373702,No,False,9223372038176004046,9223372043368420727,9223372037718427064,9223372043368420727,0.5642851327697798,629.1730072247921
469293605.76709235,1930178.6640696551,1361664.0609809053,0.0041129447329985,0.0028896335583413,0.3158517368423879,0.20931505757743754,0.7172434854530801,12125470113.056498,0.0,3008.9345973577465,No,False,9223372044471873080,9223372045672062591,9223372042326739841,9223372045672062591,0.0241348133931212,2695.572819429171
23536189.2715953,3404110.7185030403,9883330.984739566,0.1446330448494182,0.366860465116279,155.13905566932686,79.46211906372744,83.63868038014772,12026941879.974504,0.0,840.706580252302,No,False,9223372041339525114,9223372043484952548,9223372041722797105,9223372043484952548,0.5611181334906923,712.3628422822995
36494841.28074773,1582636.321799866,35697076.11435462,0.0433660283552119,0.9374853157806412,24.048799476368405,18.24594799771055,23.116133656899752,10697570178.70606,0.0,515.115524011238,No,False,9223372039345356657,9223372042494857623,9223372040202509262,9223372042494857623,0.4039426781815453,1356.632328729725
10385587.819575328,2640887.033213499,7120755.98791605,0.2542838286183291,0.5466372190778515,547.2050205992784,264.5794414944462,201.0736757843234,10915899349.846004,0.0,968.4734178813234,No,False,9223372040884976843,9223372045743673084,9223372039471816316,9223372045743673084,0.4172728191626775,777.5137003702622
41470977.55780704,8626938.24637792,9367787.967207825,0.208023508352382,0.1869895746526301,733.2567792943037,97.19718911164581,305.4479204060892,12640243888.613045,0.0,1560.8145239940886,No,False,9223372041202663684,9223372051971534466,9223372039523892976,9223372051971534466,0.4015306680535449,1764.2877833655511
20272894.10583768,8547103.700833496,16734380.085670892,0.4216025425976212,0.5806516779747035,685.4692193905846,144.37206097194394,107.2115971143744,11186582620.89811,0.0,901.5653433331272,No,False,9223372039085561573,9223372045393102844,9223372041699879395,9223372045393102844,0.4601052092362452,1566.0957493486494
14081572.899042848,1217579.7308524428,9857926.592552146,0.0864661738842543,0.644344613785294,140.46303639119324,93.44352467954931,121.44209728658872,9370947528.469503,0.0,1428.938519292129,No,False,9223372044086972519,9223372050353256821,9223372050353256821,9223372050533955032,0.5950563857461725,1074.8812391693875
40996539.51180699,1741202.7235340895,1500307.5728214066,0.0424719438340063,0.0351049796818878,19.046711771301002,10.906584361569283,71.9069542668207,13777924322.89215,0.0,975.7264472826124,No,False,9223372040937548571,9223372050277557071,9223372041628972778,9223372050277557071,0.1174486697816184,1712.07785321305
133716052.2281482,3957150.9940379686,4710846.211872064,0.0295936869814719,0.0342175971911497,28.88274984950307,15.260113535155234,6.623704011034519,9255498276.49181,0.0,523.4475501448901,No,False,9223372040979406802,9223372044017510929,9223372044017510929,9223372047802071525,0.1687933156308653,1561.7301502836017
44704363.246879086,2525653.705337534,5987825.178806631,0.0564968052757994,0.12678007684953,108.57236435359876,35.146166015472204,90.12117954810329,8995423283.922422,0.0,1628.4325775972382,No,False,9223372046206946018,9223372051346503893,9223372038556087296,9223372051346503893,0.3238989001686812,1377.4145207962138
14981398641.19465,1512616.9768590443,1374029.7092295385,0.0001009663391974,9.17064571466482e-05,0.00010648048313912969,9.883605794088718e-05,0.0002512643378756826,9463944300.33947,0.0,2214.625472483906,No,False,9223372051490356522,9223372065996124199,9223372065430954160,9223372065996124199,0.0083554004069027,4045.32656941291
324761516.05587,1182941.8510667898,33602101.27958096,0.0036424939304178,0.1030914944692048,0.9362995758105074,0.1761445683990056,0.769204384470005,9241529073.657543,0.0,1867.9554450799235,No,False,5211759211477883643,9223372044458621688,9223372036571920764,9223372044458621688,0.0627730709232658,2336.670252039877
63667248.401582085,4575566.368081726,27909614.58524272,0.0718668779153337,0.4089751379605969,54.982622663338304,52.60434970865297,46.02750817074786,11634338752.7302,0.1386012814818492,122.43833042346732,Yes,False,9223372038426661400,9223372047607966590,9223372038757653534,9223372047607966590,0.1592766053413151,1643.3572950307837
1176167113.3180552,49560018.91397603,22912092.09082195,0.0421368854415283,0.0186926531104026,50.92432222405129,22.84540885936002,70.10561956979298,9382046262.257122,0.162209928083677,1941.9670834992864,Yes,False,9223372038536972145,9223372060331324709,9223372038066988118,9223372060331324709,0.0103881081588042,3561.701361267018
85597170.54684696,17234384.50138159,9497607.393355057,0.2013429228008102,0.0923608262940361,556.3956279993167,233.6188091976613,247.63080167216964,9228207798.65892,0.0,1263.4226619309484,No,False,9223372046378353727,9223372048501767427,9223372048115292817,9223372048501767427,0.5546386348092879,954.1743299165933
10475287.853448495,4920995.040595457,5556248.718571823,0.469771820062725,0.3608824777259228,1468.4955425189876,133.70446781793268,461.5048807888379,12311193453.127892,0.0,1763.5664190535986,No,False,9223372045143766561,9223372046253669086,9223372040728734433,9223372046253669086,0.4057228284545664,1020.0488565093162
2301215316.0899186,2362381.307113228,20315277.557946872,0.0010265798643854,0.0088190112193317,0.02767939416114483,0.00934788710062056,0.059693004541827396,10648134519.345104,0.0,3898.7319436972207,No,False,9223372044211178708,9223372067750649761,9223372037069226937,9223372067750649761,0.0039505827290344,3347.111239080728
35358454.34206965,19548403.56064512,2284165.8448983156,0.5528636340131627,0.041600738635335,1232.7659957406427,243.07126938408874,123.70519202001189,9038691955.54189,0.3223084753608672,567.8739430669867,Yes,False,3449499631526051531,9223372043712368764,9223372041733887290,9223372043712368764,0.2321255744102757,1488.2460962839427
752464199.2504802,12666676.282678189,293945431.9957392,0.0168335932730026,0.3841766701558243,4.2845995572744,5.241288632072902,4.258624690655219,9071117827.475117,0.0339681280928057,1036.597518157393,Yes,False,9223372040413943613,9223372054525442633,9223372054525442633,9223372059988601902,0.0715173986967379,2428.679458705225
18372678.182539836,7284479.896963046,25251028.61244854,0.3964843788471584,0.9841709098959486,1581.9190358551175,128.83132752626997,332.0193927370848,10390322783.081257,0.0,692.5765930253062,No,False,9223372040494266257,9223372052121665052,9223372041302981850,9223372052121665052,0.2216452172388872,1204.8153541296244
10584449.864885429,6662704.173769108,14555197.287973022,0.6294804414798207,0.8439187854037676,689.4355063421709,139.04616209132914,154.3989824986106,13569986211.045382,0.0,1182.7171465866734,No,False,9223372039976188315,9223372046758918673,9223372040759180761,9223372046758918673,0.4162691136988952,1302.9349891282416
291472436.3884872,1943323.2603594607,8939221.977148384,0.0066672625529822,0.0304660594504079,0.7404460606610866,0.474404706452632,0.5731623702864975,9236463809.791582,0.0,1545.7790262252597,No,False,9223372041891532232,9223372042732039433,9223372038286902985,9223372042732039433,0.0290909815152897,2068.9087322397077
6466920083.176473,1856106.807202109,3215522.9552372326,0.000287015578255,0.0004970836617003,0.00607378903124796,0.0009015991602396629,0.0018114586718581947,9243095252.405731,0.0,6603.422619273133,No,False,9223372043163688736,9223372063385412112,9223372046446871820,9223372063385412112,0.0155125270805421,3622.483882868603
36794173.89359998,10332038.638890516,13842965.485540245,0.2808063762694692,0.2937423726974963,393.085112503268,278.7324504214822,366.52247142713736,12936246060.592297,0.0,493.5532473570343,No,False,9223372039505706106,9223372040004823851,9223372038748631554,9223372040004823851,0.5205304976096312,1269.7234106722726
73561002.38835347,71411596.98592862,10334858.910051694,0.9707806401131214,0.0712883603843629,416.9708999817986,74.78557766016925,720.7430782330341,12084181066.61592,0.0,1413.843986301938,No,False,9223372040071981720,9223372042408125485,9223372042408125485,9223372046420299432,0.4761792268810709,692.5866794294187
3882388.461136948,1471164.732514117,1070727.6791274322,0.3789329036083343,0.2000031830069867,137.66994518100523,128.2941043679656,179.58627819310365,9405434584.943182,0.0,507.3082305835555,No,False,9223372045385906328,9223372049237626070,9223372042664219615,9223372049237626070,0.6940582378921413,783.6413894546527
97686417.17936064,2550027.3757146974,8351001665.477336,0.0261042164237903,83.31302753749253,9.144875440674257,4.663525718851049,5.660777401648835,12776989526.838156,0.0,1838.994359440073,No,False,9223372040402355250,9223372054364702488,9223372054364702488,9223372070691690389,0.1207288313785012,1377.5973008736166
73908049.95639828,4240063.710086689,38816604.83192446,0.057369443688314,0.4967055890508534,57.93968582342104,21.189813303251004,25.616617330270117,10792309716.709345,0.0,1365.842683231107,No,False,9223372037872171588,9223372047217274800,9223372036879256486,9223372047217274800,0.2301225035785205,2356.254152001381
141508603.03994375,1623633.4346794812,26446270.474055663,0.0114737436438488,0.1847680936554392,1.2174557731869444,1.9384428827013431,4.841139541329731,12410060167.0063,0.0,799.6859170097822,No,False,9223372041609206105,9223372059455213293,9223372059455213293,9223372060045470287,0.358860084706559,1892.699165143378
8630492.646104695,3280461.0034001865,1207635.9105177925,0.3801012454232026,0.1013886835642242,105.9314843635422,413.4662073433419,181.6390961633069,11046813087.39406,0.0,217.96400588359825,No,False,9223372039937723378,9223372044507811069,9223372044507811069,9223372050979841825,0.3855270775033666,1171.4198593889444
9280959.984356867,2887076.4578596153,9650672.76137529,0.3110751972560818,0.7931166879064144,680.0139386453058,246.13508250494567,127.8445406012741,10992308045.205303,0.0,1142.3972384207907,No,False,9223372037808334837,9223372044352843777,9223372044352843777,9223372050061911761,0.4996221491043814,944.976396095522
6572483955.360293,1559288.4441435633,1986612.10879144,0.0002372449221229,0.0003021903013284,0.001861473388358669,0.0004915126825479751,0.0009971075054254499,9448192462.139702,0.0,3035.6150239838566,No,False,9223372050269711596,9223372063385412112,9223372040973494808,9223372063385412112,0.0119205424917763,3600.522015022708
16723365.181102144,6305595.633980544,3224895.173707717,0.377053037214426,0.1400365044520632,620.4834904446357,210.60442834865074,548.6003080355379,12501418343.36969,0.0,1498.5409163476295,No,False,9223372040728734433,9223372046253669086,9223372041671557318,9223372046253669086,0.3290140597470831,1045.00125694415
15976581.747805972,2912414.5629053097,8199682.938172054,0.1822927212390263,0.4340983926987324,361.5664573728381,155.3197941668958,188.5541706729136,13271112768.066942,0.0,1381.550590687604,No,False,9223372038305440147,9223372039349041790,9223372039349041790,9223372048588976933,0.6189609130776262,998.2704985387644
1921362906.1984296,15675847.01655169,1693403.673975425,0.0081587122172393,0.0008742229194768,1.057103990698464,0.7515312352058049,0.8797641461755722,9971229353.46744,0.0,4400.1005898895855,No,False,9223372062135481610,9223372067146800517,9223372044929920448,9223372067146800517,0.1022525607738209,2851.6233760766045
1628535014.510353,2515005.974316097,113001832.1218061,0.0015443364446617,0.0692816472227059,0.03780582440609982,0.02771096611593373,0.06477421192985808,9555453189.107897,0.0,2215.867371869524,No,False,9223372039501836002,9223372053286682380,9223372043301781391,9223372053286682380,0.0064104196877121,2536.598984123174
18045633.08053497,16009174.751832431,199081540.6772142,0.887149521459617,5.84591584416451,2316.472715686019,223.53107274059897,62.34222773393257,13092879308.859552,0.0,1478.7352165865816,No,False,9223372041719701970,9223372042568567788,9223372042568567788,9223372043896316941,0.1695310138500565,2370.966736142737
108385865.49043866,6605717.013313417,35294354.72674409,0.0609462957501238,0.3069298983305362,27.36559042223739,19.619812511069792,21.337106367312455,9245227198.2718,0.15697217127273,1697.2355302446208,Yes,False,9223372045077154385,9223372045923775424,9223372039664888494,9223372045923775424,0.268364338693766,1710.2388622565209
4556225.750654702,2193731.193774532,3194279.2600374673,0.4814799164548214,0.4732295755862144,276.6183708063004,193.1663689254555,509.2237454886572,9415146033.176155,0.0194265306163606,1269.706163418817,Yes,False,9223372039863828090,9223372042528236277,9223372042528236277,9223372044437593628,0.5947556688689717,664.1585285828861
99557135.73009774,3614801.25258159,291955965.6204136,0.0363088112777914,2.829800177827694,35.90171352789416,15.049277965512927,16.10421269575446,13358886417.365295,0.0,159.6099134203598,No,False,9223372039538937365,9223372048592395896,9223372048592395896,9223372053430552209,0.1936764309791115,1511.4930511659152
165008186.24567598,2515958.8149346868,32183772.217714258,0.0152474787595613,0.1921142304953717,3.403658295697034,2.226440829298501,19.12915364193479,13569539665.450447,0.0,448.70138644285726,No,False,9223372040358695627,9223372052973116711,9223372050645321996,9223372052973116711,0.1219483857558403,1952.2293105986528
65843438.900465354,4699261.480531365,7096856.830816315,0.0713702315523825,0.1006037023318732,148.86181407003627,37.0538623220217,25.069339327671255,12576136550.105965,0.0,399.0246771110981,No,False,9223372040329292656,9223372042551301792,9223372039192866693,9223372042551301792,0.3100654239966346,1136.0727609892224
426996999.1631493,1486628.976399036,100927290.65899822,0.0034815911571102,0.2355452671487562,0.2592351794489853,0.202676258813122,0.3163210349877892,12010787795.18958,0.0,1261.2796811949931,No,False,9223372040489032938,9223372041927771746,9223372041927771746,9223372050039452847,0.0367761762293583,2633.3538295266753
600111863.68845,127221990.77972454,34608620.74198695,0.2119971266653249,0.0475828541863938,566.0086541724478,263.1579378806721,114.43399596126619,12428197475.640997,0.0,1585.6074937939306,No,False,9223372039593793111,9223372040752633244,9223372040752633244,9223372043859600444,0.2947473209032132,1344.5298583516037
32388339.689318128,2381596.813009294,8006743.040659212,0.0735325378162178,0.2302777584918298,150.10944613661124,72.73272490059479,113.84791619268657,9480501380.047092,0.0,401.73705139311306,No,False,9223372040456975687,9223372041785699461,9223372039045642293,9223372041785699461,0.4540907258390705,1825.0288325611432
9256331.389108315,8581130.409876604,24640130.37214512,0.9270552283784692,1.3813697626837986,211.07801238410536,31.43728285654003,39.0047046360234,13682260644.715836,0.0,1092.1105793684685,No,False,9223372039239486418,9223372040588562381,9223372040588562381,9223372042418716928,0.4928483088911151,1080.604442121588
743043820.9092718,1046424.1576481868,10883417.69719537,0.0014082940039359,0.0146264754434679,0.12737028778222176,0.04493488810351536,0.033654116339570016,9439120406.570526,0.0,1759.0651966146263,No,False,9223372046848273914,9223372052727585391,9223372041947610733,9223372052727585391,0.0366887060991515,2960.8003665449332
1822150618.312905,7093422.160485683,1146245039.4699142,0.0038928846436708,0.6266222625895652,0.6989223805644984,0.3462058723810219,0.20523396346365264,10329328505.5524,0.0,5594.104668562481,No,False,9223372042722440872,9223372064554700672,9223372064554700672,9223372065946411874,0.0005462494375878,2901.235753323391
73840134.12458493,39324717.797283545,69819761.52897796,0.5325656333577874,0.6169739132180642,342.2508013409949,407.70394700871935,245.75743495624698,9672316732.383066,0.0,867.7784102402965,No,False,9223372038770196661,9223372041339566192,9223372041339566192,9223372052053684529,0.1392975685882216,2104.15251450448
795818183.2642574,4631755.571612602,164530715.2824619,0.0058201177970252,0.2055477891868494,1.4416252094718598,0.4956514602678387,1.7382981062760494,9630018783.529009,0.0,1483.0911469173566,No,False,9223372038265948571,9223372052750688471,9223372052750688471,9223372053904248847,0.0319023743867424,3284.0108958172177
916274050.0562098,9726695.423514891,1284813289.5560317,0.010615487171025,1.387486236731289,3.528082781002285,1.2300382227826083,5.155866445347649,10132030690.438831,0.0,1676.7227844657791,No,False,9223372038237205533,9223372059934467015,9223372051601329684,9223372059934467015,0.066381149677922,2712.300648457925
261601516.11359337,4018515.6047580736,11045273.07011444,0.0153612091568045,0.0415829822723093,3.4910744856659535,3.991812997173764,5.494784901717358,10502222342.943932,0.0,1571.7811275307793,No,False,9223372039828285035,9223372045068118226,9223372042425170509,9223372045068118226,0.0373072518929099,2436.1322180002553
28234539.923944466,11887359.334960235,31433994.740075476,0.4210218890402068,0.7834622817138692,321.41519792943154,220.2817242403309,237.39906631214222,12586936928.909536,0.0,819.1954942384475,No,False,9223372039128433746,9223372042530731804,9223372040360733697,9223372042530731804,0.3763983086998494,1611.9234917125143
2040179051.09464,2325560.5753274746,1515629729.9875476,0.0011398806266928,0.7420447040011123,0.06837601362464985,0.02464935976989231,0.04835380371668648,12055713845.450476,0.0,863.7562281592895,No,False,9223372053994146208,9223372055357595197,9223372055357595197,9223372057218792718,0.0092629531540838,2588.841093095036
299595728.1724561,3213550.4433992067,74248276.75959218,0.0107262892665458,0.245198156076927,4.158134838950114,0.9361678978832382,5.847944650116936,10127181453.723068,0.0,989.281211517898,No,False,9223372038020765792,9223372040468416412,9223372040468416412,9223372054620871310,0.0038736795879016,1984.251657294644
70293585.81472988,2502849.1017981046,51587246.52113109,0.0356056540975839,0.708650726924795,45.46884633080543,14.418316783645668,8.052804058030715,12790915592.34814,0.0,1026.5906818569267,No,False,9223372041628972778,9223372050277557071,9223372042530731804,9223372050277557071,0.1498695418786668,1769.3852720361976
14541975.41936164,3749896.9721316313,77038499.80090363,0.257867096043836,4.21162460310683,236.58892219484744,161.64906867266075,131.8013011240363,13471854161.30361,0.0,659.6150010005272,No,False,9223372041870584838,9223372047746053934,9223372040452319636,9223372047746053934,0.5106785612794631,835.3025468360739
12424990.058755929,8850087.87255468,10100383.044317383,0.7122812839852533,0.4747518705655415,1927.9603710018357,412.74387219106586,95.16420213080656,12453191376.918083,0.0,1206.88301532422,No,False,9223372042035646678,9223372045373022470,9223372040941333365,9223372045373022470,0.6036019415794189,1023.2379032870912
1463404681.8175766,2367685.973195177,11358944.181924349,0.0016179297514987,0.0077494598967264,0.10161860350070784,0.04828546229947692,0.04061844884512964,10401111469.655636,0.0,1827.8173525209045,No,False,9223372043281183119,9223372061270215414,9223372045868147463,9223372061270215414,0.0020577525015546,2771.4135402701713
68795086.40827411,1438756.7731270986,47929809.26467949,0.0209136560217192,0.6824318176763521,6.5188555607953536,10.607584466182518,3.388301754310011,10979113508.9341,0.0,934.3808987251869,No,False,9223372051994330098,9223372055081836617,9223372046861540753,9223372055081836617,0.2302658533987678,2145.5062703676062
3593293.268140991,1843331.8619530064,1608840.7027758237,0.5129923233086577,0.2959263631899533,140.2452700267165,185.86894428554655,236.5877731006075,11807257819.138176,0.0,385.1720455626734,No,False,9223372038243390928,9223372044152853250,9223372043882201006,9223372044152853250,0.4961941820730059,736.2027371035168
193924666.55333188,1346925.312320103,1275967.903366236,0.0069456110780506,0.0065343242771539,2.3827745230661455,0.7863989876588416,2.642619671144431,10578698524.09007,0.0,2116.3895373712726,No,False,9223372042912060828,9223372043693604577,9223372043362260829,9223372043693604577,0.1437018078592219,1689.7666618090093
6627129.038339458,5351801.595738472,1320156.4934214705,0.8075595879870567,0.1102065396109615,325.07995685822704,83.96734444194959,334.69431258535286,12104458261.67336,0.0,445.33871488582656,No,False,9223372040295483408,9223372049132475173,9223372049033441401,9223372049132475173,0.4697532011705309,750.858038039555
6178169.351758478,2652420.093118377,8485294.19589457,0.4293213639997461,0.9608978255485976,901.1330566463732,122.72718748996584,106.4092794908575,10680629003.167244,0.0,666.2887351551215,No,False,8411032911496553881,9223372055357020339,9223372041613594041,9223372055357020339,0.4265256676419415,684.0895966169551
15167930.267157182,5736661.02794896,2315761.5814086623,0.3782098761602588,0.1107776539955981,385.987660382876,106.50511199371329,153.75505532881226,10724642004.959251,0.0,601.3504386580372,No,False,9223372040606778325,9223372042443109222,9223372042443109222,9223372047399592465,0.4040094249552862,1112.8397707134766
184869296.37361652,1740093.5723449895,12762831.507147888,0.0094125612336853,0.0683932974157611,5.378960322272625,1.3271047280782011,2.5700991225972842,9651163932.83469,0.0,1644.9054159798116,No,False,9223372046511977641,9223372055342571358,9223372038762748419,9223372055342571358,0.265922660368417,2212.7998421216757
