M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
13608125000.0,1652073863.6363635,7162282354.788576,Yes,iso,173.84628513462496,51.3922404022655
165217329545.45456,39843607954.545456,8225446491.146986,Yes,iso,362.11622338598494,114.10916275595274
3011718750.0,2949801136.363636,10405929222.608015,Yes,iso,2286.715509913784,258.92971573641165
8744630681.818182,2618536931.818182,9015943409.74632,Yes,iso,935.0370171946479,450.56226961475573
3294105113.636364,2615923295.4545455,7221659573.541525,Yes,iso,793.7545788100117,69.77571342744507
32793181818.181816,25562784090.909096,12118216255.777475,Yes,iso,577.5522379709611,276.71368207400707
21569318181.81818,19153551136.363636,11905357560.848831,Yes,iso,84.53083851533417,103.13163195450225
3844417613.636364,3583693181.818182,7072683842.149175,Yes,iso,376.06740909441663,139.91642970488098
4120951704.545455,1674446022.7272727,12842476135.37015,Yes,iso,505.26892583509846,133.7616046182791
16173579545.454544,4062812499.999999,10262186596.879215,Yes,iso,1300.6196916054432,282.78952627588814
404453125000.00006,2862002840.909091,12202156926.352942,Yes,iso,0.793811988389013,0.6273446653875072
16457670454.545456,15380255681.818184,8318292901.51018,Yes,iso,1159.3793649361774,377.22129443495953
327842329545.4546,180220170454.54547,7484152533.857872,Yes,iso,310.84122910486263,147.20827680368615
7536917613.636364,3616818181.818182,7128157310.490848,Yes,iso,1068.4703568506768,291.6450866289699
18756534090.909092,5893721590.909092,13619154174.61852,Yes,iso,256.8411306700945,123.36378169489605
4911605113.636364,3664332386.363637,7103951265.000279,Yes,iso,56.08229576405155,198.6856666088173
1970568181.8181815,1139740056.818182,7141848358.015896,Yes,iso,524.8497386277248,297.38040514481384
1478451704.5454547,1046856534.0909092,9043608720.381794,Yes,iso,604.4507864644629,477.6855812244716
19242613636.363636,17283806818.18182,9866226611.428438,Yes,iso,1900.606338169774,81.76285559286248
4134673295.454546,1572798295.4545455,7151552468.189042,Yes,iso,252.3036516587761,185.87758479113492
19504545454.545456,4732528409.090909,7270556290.544189,Yes,iso,412.5070232193069,191.03665845722685
13986761363.636362,11414602272.727272,9822013136.588934,Yes,iso,847.235374157467,248.8989978763629
498144886363.6364,4800028409.090909,9363640735.820332,Yes,iso,3.2057787839519225,1.690628535286677
604335227272.7273,28996306818.18182,8838762741.605293,Yes,iso,110.78745437305899,19.329604432947022
6756122159090.91,1790681818.1818182,11662111699.05996,Yes,iso,0.00445274479597933,0.0005487905958786294
25133948863.636364,15093039772.727274,11898731496.5651,Yes,iso,672.8350892713337,186.44354231616575
2978778409.090909,1767272727.2727273,12556826499.43133,Yes,iso,2416.224667971671,439.50000022186344
2288423295.4545455,1764360795.4545453,8553009186.407558,Yes,iso,1155.7051249864703,246.63689006965544
1225437500.0,1018825284.0909092,7286179000.507463,Yes,iso,674.7672400396958,95.00559236286834
1347079545.4545455,1144684659.0909092,7233874673.955699,Yes,iso,907.7702376613223,27.92506621887302
288120738636.36365,10023039772.727274,12479203260.69779,Yes,iso,101.77948689786714,9.644125087181395
9200724431.818184,3004730113.6363635,10386355938.54658,Yes,iso,473.15307826839535,265.0547600640251
11904332386.363638,4781150568.181819,7256133944.941367,Yes,iso,920.3993225106755,194.0003452941818
9352187500.0,8098806818.181819,13248107710.822245,Yes,iso,2093.007578364718,228.9609626763835
73542897727.27274,53077556818.18182,11273005470.295256,Yes,iso,2095.0808128931926,302.9102401406093
6000823863.636363,2208821022.727273,7736630032.860323,Yes,iso,507.26423471608297,209.13203759804705
24140340909.090908,16575000000.0,7355337542.487555,Yes,iso,532.410821731289,83.59235884832053
1979147727.272727,1038419034.0909092,7244816772.032354,Yes,iso,1642.929423579924,182.9983082542134
7704005681.818182,4514261363.636363,7735320475.392499,Yes,iso,1194.0031446929063,135.58552581282194
1944928977.2727273,1649531250.0,11527490268.96535,Yes,iso,427.2798637680219,148.22396270494477
66525568181.818184,35811647727.27273,10399441261.664078,Yes,iso,840.4971916840335,280.4190587951326
31527982954.54546,4540965909.090909,9094022374.364424,Yes,iso,144.75960420287922,60.78394499830801
5901434659.09091,1972926136.3636365,7315928273.9926,Yes,iso,1139.8796274975132,149.23669691454919
151004261363.63638,20163352272.727272,8398782760.053159,Yes,iso,135.9707562593728,61.70105061264403
3602230113.6363635,1394208806.8181818,7357187887.800437,Yes,iso,559.7827978796444,225.2323705591676
130287357954.54549,4651860795.454546,13325012411.619965,Yes,iso,33.27407487116362,17.171488120492814
3262471590.909091,2755383522.7272725,7286836678.382158,Yes,iso,1518.1896738784067,85.39059949747201
514811079545.4546,32976420454.545456,9284654266.641104,Yes,iso,40.75910475328275,30.31769559438437
21644034090.909092,18426562500.0,8952024749.131004,Yes,iso,322.9409558701505,47.04045655683331
3131818181.818182,1441931818.1818182,9850336936.610771,Yes,iso,1001.6211361565063,262.28320083717205
21047869318.18182,7603764204.545455,11249293074.434132,Yes,iso,1235.9261258347237,280.4403213518044
3664346590.909091,3577017045.454546,10963723756.21865,Yes,iso,342.15018459430144,259.6390968178769
21068323863.636364,20188920454.545456,9155432805.167728,Yes,iso,401.1877762106828,15.605934467912268
16469886363.636364,1369380681.8181818,7901791210.734157,Yes,iso,131.55603310996895,45.25592484787611
183680397727.2727,76002982954.54544,12313979976.955488,Yes,iso,267.54571821774306,146.55645784514843
1477940340.909091,1077073863.6363635,11011256704.163532,Yes,iso,959.5608908816931,69.84167060993134
18281818181.81818,1324633522.7272727,7355146028.324832,Yes,iso,82.64472068592889,40.61270920098586
1595980113636.3638,5790142045.454546,8655419285.484972,Yes,iso,0.2050882830196924,0.17602685409303492
31611647727.272724,23425284090.90909,9049749971.293522,Yes,iso,803.0567289397068,260.3810421717922
42891761363.63637,13591775568.181818,13583405594.706274,Yes,iso,233.80982709268235,288.7685486823153
2205852272727.273,11701803977.272728,13348320749.495228,Yes,iso,0.5083187517684621,0.3639484213472069
17209375000.0,11759502840.90909,7767910393.246864,Yes,iso,753.996920218525,245.35114069174188
3231690340.909091,2759247159.0909095,7554591344.061982,Yes,iso,1034.1313111822433,502.7530747896265
145779829545.45456,73932812500.0,8872238227.778652,Yes,iso,1130.6455315839312,107.27016465037227
16501420454.545458,2033877840.909091,7867428034.948771,Yes,iso,115.10170845508047,52.64852173873244
10210241477.272728,2378607954.545455,13650169949.108969,Yes,iso,939.5484046972983,201.69063427140048
3153139204.545455,1588678977.2727275,8901515482.22151,Yes,iso,554.6879309785487,94.15009027007174
8561562499.999999,4211136363.636364,7595635362.159062,Yes,iso,2415.542873173671,336.8489215250945
2329971590.909091,2009460227.2727275,7530038210.669158,Yes,iso,846.8695103510764,210.80683219432214
10776022727.272728,1572414772.727273,10606552719.63716,Yes,iso,242.74457411991264,160.53676073639414
96713494318.18182,2029687500.0,13076768849.205408,Yes,iso,25.103504535407282,8.48975376014493
90682670454.54546,6067499999.999999,8807019390.930779,Yes,iso,69.31035776765208,63.00467425365851
2085994318181.8184,17484801136.36364,12513636007.12383,Yes,iso,2.6035458148076747,0.5441797481479459
1487343749999.9998,7875511363.636363,10913783658.349705,Yes,iso,1.9157681536946112,0.21619133509800972
492644886363.6365,3302457386.363637,8216420565.417323,Yes,iso,0.6463075666037721,1.041801016574387
21972301136.363636,6127258522.727273,12827256998.5968,Yes,iso,847.3191880995407,278.21796828205305
541649147727.2728,5956392045.454545,11894998239.594604,Yes,iso,2.238499977386813,1.563083997959743
2031392045.4545455,1706548295.4545455,7673616772.092096,Yes,iso,330.16611479284967,231.7467567577421
3082144886.363636,2116889204.5454547,7881755831.320777,Yes,iso,1448.241261912456,479.82203294791077
14676278409.090908,4581150568.181819,7714504655.865819,Yes,iso,541.4595041604439,254.53415670378945
7017116477.272729,5976079545.454546,11368213310.761084,Yes,iso,524.6494184053738,242.57566275020918
7539275568.181818,3760284090.9090905,7721574127.233895,Yes,iso,196.46999688266135,95.02129119265629
3137443181.818182,1759076704.5454545,7604180406.691457,Yes,iso,2697.296908326676,181.7625980493472
4339559659.09091,2823991477.272727,7589439961.16841,Yes,iso,71.14775204356877,110.95059932086605
13405625000.0,9225340909.09091,11153598915.785105,Yes,iso,557.0863114965232,401.4649982914248
27826278409.090908,1813963068.1818185,7826415553.834158,Yes,iso,51.10893035994411,62.445746045000085
7748735795.454547,2849616477.2727275,7630597048.703639,Yes,iso,839.7050328959982,159.98974779048626
10598352272.727274,1198830965.909091,7632973825.747202,Yes,iso,453.1238044439349,47.42140372624885
8204616477.272728,4909147727.272727,7939984407.565611,Yes,iso,644.8121464036022,88.7453457682872
62616903409.09091,20152840909.09091,9217022021.426329,Yes,iso,937.6642357260334,104.89972638751728
7027059659.090909,3803011363.636365,7593723834.829988,Yes,iso,326.80146882526384,88.94403436945488
6670980113.636364,3113252840.909091,9323199034.061666,Yes,iso,770.1406665056805,200.0577470534496
4017215909.090909,1019470170.4545454,8347694849.05085,Yes,iso,1272.112416340327,312.0695548172309
3253565340.909091,2098451704.5454547,11240762818.395245,Yes,iso,1001.0388955679147,147.62490642778903
3718948863.636365,1414853693.1818182,7615152228.377018,Yes,iso,145.79753545962052,166.55853556735323
1882897727.2727275,1022083806.818182,9897196107.504848,Yes,iso,581.0204314451015,99.76246834746631
7602258522.727273,2003693181.818182,12951965940.733744,Yes,iso,670.2779620079131,155.55241991722457
544964488636.3637,3305085227.272727,7885023169.469611,Yes,iso,0.47028688081965414,0.44141840266683646
15905539772.727274,15678977272.727274,8840502766.582712,Yes,iso,2128.031081984505,14.27306958336433
1929190340.909091,1070393465.9090908,7692462872.795324,Yes,iso,973.6561547113083,490.5863574942092
11128394886.363638,2153693181.818182,7687039889.151071,Yes,iso,175.8359125400826,247.83682372421384
8259375000.0,5598749999.999999,9435295269.618734,Yes,iso,2089.1221985182788,262.561769335111
471370738636.3636,442549715909.0909,12618984619.96614,Yes,iso,1144.426068292305,79.28582809112704
2904531250.0000005,2400667613.6363635,7682930300.625166,Yes,iso,504.2471390110569,631.9921672889822
304957386363.63635,8341221590.909091,11931401482.823595,Yes,iso,8.699893316936137,12.772819068866166
3660099431.818182,1265786931.8181818,13045963688.220436,Yes,iso,262.8882182314066,105.78051435973865
17204119318.18182,10998295454.545454,11666609045.577543,Yes,iso,749.4582113289907,330.31238065346054
6434715909090.91,1977073863636.364,8283063962.844023,Yes,iso,636.5854155661507,308.8723480101196
3441150568.181818,1552045454.5454545,9132743188.217009,Yes,iso,1042.3075546020243,211.2410692009979
5075198863.636364,1768934659.0909092,11093559576.737602,Yes,iso,759.3876427378799,197.38996961584806
49908522727.27273,3929644886.363636,11812252370.393097,Yes,iso,231.68568740059123,36.95018753739889
20125284090.909092,15267471590.90909,7926726411.110709,Yes,iso,428.5699739044374,115.69383806189701
26473863636.363636,11874843750.0,8821827055.349953,Yes,iso,860.8257210901999,215.5925225404578
27951420454.54546,15159517045.454546,9488291419.935934,Yes,iso,698.8176822620734,285.898330188564
3357116477.272727,1145636363.6363635,11697147725.969427,Yes,iso,603.3559415681258,173.0224603876976
386423295454.54553,179801136363.63638,10929310720.007896,Yes,iso,262.25400889120203,114.87090829172091
63548579545.454544,53916051136.36364,8459395845.191634,Yes,iso,28.8963117237132,168.98614211598056
3882017045.4545455,3648522727.272728,7820936304.554255,Yes,iso,1237.9588805312735,96.80321909730864
29979829545.454544,1051590909.090909,11945551706.073671,Yes,iso,50.91647399792716,7.4577304306959515
335646306818.1818,21192755681.818184,11748828069.14838,Yes,iso,201.93275806056982,20.281755292958206
22876562500.0,8496661931.818182,9307913385.471476,Yes,iso,271.68098742101176,283.4592647233388
41369886363.63637,11631519886.363636,11061141800.730871,Yes,iso,236.1445452189241,309.58411460124614
3596036931.818182,1306737215.9090908,7837200965.84284,Yes,iso,402.1702142595364,412.37701190892545
317409090909.09094,44305113636.36364,9621689303.930998,Yes,iso,97.15381618716097,142.85304266699475
3341235795.454546,2171022727.2727275,7969853952.257798,Yes,iso,321.4738401283447,77.189123227377
29957244318.181816,3488508522.7272725,7981249459.87962,Yes,iso,313.5752561084234,47.99419487351114
2050639204.5454547,1152460227.2727273,10184996113.672316,Yes,iso,616.5240111216202,167.66869674097404
2715397727.272727,1607471590.9090908,7924120630.126733,Yes,iso,1104.9993042036815,79.41301024548463
72303977272.72726,47226420454.545456,8902777833.782587,Yes,iso,603.703531509506,321.6487419006616
26790625000.0,4306036931.818182,8730534256.021206,Yes,iso,276.0054716748471,160.30511860524507
25801846590.909092,22459659090.909092,10804100365.124844,Yes,iso,735.7646158495808,275.62987281623003
37051278409.090904,2118806818.181818,12929893442.446594,Yes,iso,46.60358669164608,55.793390578665694
17041051136.363638,1000441761.3636364,10633681052.318563,Yes,iso,53.04651130461566,30.519874745646906
5418366477.272728,2028196022.7272727,7961425806.014621,Yes,iso,149.36797947886197,111.44081495627262
69243607954.54546,26027556818.181816,11213952829.53906,Yes,iso,173.75842698925237,243.9198261038572
1831363636363.636,11548792613.636364,11944080815.655184,Yes,iso,1.0259151848956434,0.9441401255272455
164143465909.09094,3879602272.7272735,13474265435.907791,Yes,iso,16.924686202518597,3.8777364540154178
2826988636363.636,123725426136.36365,11512771414.373968,Yes,iso,52.93337719265812,31.108834449619792
28522585227.272728,9345056818.181818,9341788906.044613,Yes,iso,648.9964227613283,216.20854821063105
274244318181.81815,64080255681.81818,13421697586.34053,Yes,iso,775.5871280662471,162.70366716863498
6674048295.454546,1582045454.5454545,7996881497.237563,Yes,iso,178.01424309139333,93.85602173165933
2788806818.181818,1212843750.0,8073874637.945648,Yes,iso,1482.5224964398797,239.5839774317544
10668593750.0,5683934659.09091,10837212233.508287,Yes,iso,1887.3759315450293,369.96891003149875
1187085227272.7273,168673295454.54547,10406021491.197647,Yes,iso,136.39545022165424,83.22438570771972
3167357954545.455,1268031250000.0,9884908662.6953,Yes,iso,391.5022140178603,152.92236887866827
834580965909.091,6972357954.545455,12175743125.963188,Yes,iso,6.103200592653627,1.7041424629108535
1061397727272.7272,7213082386.363637,9191448415.85519,Yes,iso,0.884234582129057,0.6594122275346481
689041193181.8182,38702414772.72727,9872188934.016758,Yes,iso,118.00269941421926,20.3147790200537
9599076704.545454,1705625000.0,8146560196.492952,Yes,iso,444.2991009876641,260.70404168121604
1366568181818.182,1358573863636.3635,9701064178.622768,Yes,iso,1701.8428830150997,430.18630592748593
1337917613.6363635,1123130681.8181818,8085180155.531209,Yes,iso,374.3065569836451,256.15018555882267
67163778409.09091,1781051136.3636367,9414192813.293568,Yes,iso,6.205292418311971,15.319527566071661
13522485795.454546,1396073863.6363635,11549620649.15885,Yes,iso,65.11998154852571,40.75988207433052
27101562500.000004,2584005681.818182,9732341126.669613,Yes,iso,116.49373510807641,55.42941740894644
77273721590.90909,1148240056.818182,8772030485.152164,Yes,iso,4.386463391796534,3.4990107526093746
143751420454.54547,2991491477.272728,12606349263.033356,Yes,iso,11.93818964129038,6.870456757633261
1084285511363.6364,144021306818.18182,9066092781.054537,Yes,iso,415.93843106246084,164.38872497719663
29587500000.000004,1145545454.5454545,8086526224.083876,Yes,iso,44.23848881326439,18.528825627521876
28169318181.818184,14990482954.545454,8442288802.338497,Yes,iso,327.2784228727358,389.82244014874107
6573678977.272727,1954389204.5454545,8150189372.936597,Yes,iso,298.0326203389451,328.02739826464966
3358707386363.6367,57382244318.18182,11369041286.896517,Yes,iso,3.2959832420335555,5.787098841431044
101570312500.00002,1977727272.727273,8703716345.829773,Yes,iso,17.79688591576825,4.620943956557126
2778252840.909091,1110960227.2727273,8188674893.933927,Yes,iso,1241.814171068528,235.43663971294131
7932230113.636365,1858892045.4545453,8214031117.324063,Yes,iso,784.4667815220298,133.44541792551271
139754545454.54547,12388281250.0,11604786236.072037,Yes,iso,102.70604254192828,34.02300976481879
1098769886363.6364,412137784090.90906,9026424586.761007,Yes,iso,269.07297375286726,220.67633444279758
101101846590.90907,17438636363.636364,11142168775.934246,Yes,iso,1013.5463975518278,180.0693484286514
5865894886.363637,3910255681.8181825,8287281332.87915,Yes,iso,1008.3056992715642,375.34937140071196
1474062500000.0002,33693039772.727272,10859530271.823862,Yes,iso,7.570232505272138,10.120314536653154
8638920454.545456,2482386363.6363635,8216458195.146605,Yes,iso,224.6387869691233,159.47880438424696
21644318181.818184,10291647727.272726,11940401302.481632,Yes,iso,1606.276564115513,145.4311812314492
6735625000.0,4644801136.363637,9066012791.567518,Yes,iso,308.99876906060365,60.018872979613285
3448196022727.273,35532244318.181816,11247522127.282429,Yes,iso,1.79900525851694,0.7866545772186079
159230113636.36365,17558664772.727272,9529198495.25232,Yes,iso,226.08790407448006,48.66472467137762
4781292613.636364,1141555397.7272727,8219482870.271338,Yes,iso,372.040467809152,248.63695865643376
4212272727.272727,3635497159.0909095,9595928102.08309,Yes,iso,122.49864065146511,179.11968960334627
15918039772.727276,4540809659.090909,9020051179.162964,Yes,iso,462.09650020388875,128.96068458101763
1679275568.1818185,1678125000.0,8269655147.045074,Yes,iso,236.8723309128208,87.1141910334771
1675795454.5454547,1093433238.6363635,8247577589.505255,Yes,iso,2492.908374281835,128.5752384722124
15256107954.545454,6447244318.181819,11629612140.33916,Yes,iso,400.3121959437545,141.2565126514917
294488636363.63635,2502784090.909091,10826247473.67709,Yes,iso,3.863040444079468,1.8325934381125204
20683238636.36364,10388607954.545454,8438646720.917713,Yes,iso,771.5546156142746,256.0840330185813
18736647727.272728,3707528409.0909095,8432686461.391447,Yes,iso,406.769064143887,226.94682255729177
9632954545.454546,5389474431.818182,9359206759.126589,Yes,iso,434.90777290872404,184.6354214990447
57196732954.545456,57052130681.818184,8753928749.691608,Yes,iso,1985.4184865342602,46.26355058749399
19207812500.0,16891335227.272726,8517380287.61279,Yes,iso,558.1926477770519,43.392000492103556
52810795454.54545,35010227272.72727,9999895652.580862,Yes,iso,343.95400281379136,67.90439335174734
57434232954.545456,56853267045.454544,12279861618.689514,Yes,iso,186.2963444341611,371.1370983769264
26394744318.18182,24940056818.181816,9057085409.986504,Yes,iso,282.3549731179466,121.86683701011724
10864474431.818182,10601803977.272726,9844123541.070906,Yes,iso,478.8347451981037,207.39570004968832
214649147727.2727,3071505681.818182,13647165592.770098,Yes,iso,8.273607886535215,2.8447672269504176
132028835227.27274,132028693181.8182,11739846157.606537,Yes,iso,889.8162108297983,339.240624680718
752500000000.0,752325284090.9092,9905823049.78851,Yes,iso,1746.2077193199013,135.813061135927
6211960227.272728,3315937500.0,12196546696.161957,Yes,iso,130.2765789691276,91.94807785138785
2947002840.909091,2009389204.5454545,8296197127.650052,Yes,iso,1176.2013184770067,83.39584553260127
228919034090.9091,1083207386.3636365,8702274196.035986,Yes,iso,0.2968605032372908,0.32115418933813006
1369546875000.0,24830255681.81818,11840715995.101011,Yes,iso,5.564294815548058,2.850337387225198
8088338068.181819,7807727272.727272,9727423174.040676,Yes,iso,900.5654384739332,165.27978239551533
2710681818.181818,2483494318.181818,11310139453.785389,Yes,iso,114.15791033409093,350.6938312910971
2188721590.909091,1959517045.4545453,8513141174.8349695,Yes,iso,1026.501035398051,207.3711729625314
3445397727.272727,1914048295.4545455,8331046781.71961,Yes,iso,388.89255023643193,250.05631083034976
10055610795.454546,4247116477.272727,8332208476.746996,Yes,iso,1094.9807809281178,224.12148667548917
2436349431.818182,1929332386.3636365,11089333457.334764,Yes,iso,473.2927385841289,482.6493349257671
2680269886.3636365,1680980113.6363635,8358451560.231508,Yes,iso,485.2488428206397,72.7703461338054
7545170454.545456,1823480113.636364,9664948559.91858,Yes,iso,520.5745568697331,180.57439744659973
44782102272.72727,18858238636.363636,13238971546.458626,Yes,iso,558.2001598977731,171.6839064069089
14717613636.363636,3641306818.181818,13309760454.698244,Yes,iso,642.795540062286,134.8247732060221
2052386363.6363635,1681548295.4545455,13712113402.02523,Yes,iso,325.13721239242824,171.97920944840268
735806818181.8182,19963352272.727276,11906028569.2407,Yes,iso,34.47561814772411,6.770735823920661
26787926136.363636,3874602272.727273,8840959102.827604,Yes,iso,307.3785704414211,89.87436274260618
7197883522.727272,2240852272.7272725,9277856900.157087,Yes,iso,251.4651449554287,167.82939164670066
7336974431.818182,4143593750.000001,8452538710.765125,Yes,iso,871.392256754415,83.32411556157525
235653409090.90912,74778125000.0,9300934955.268024,Yes,iso,883.0849433161795,204.78345072635537
17339772727.272728,7191164772.727273,10728836895.941536,Yes,iso,332.14954176801365,270.31715181151185
1689815340909.0908,6444843750.000001,12601533210.59924,Yes,iso,0.42042618379651403,0.11424086628834848
55548721590.909096,2115213068.1818185,9909457786.276684,Yes,iso,93.02703591299519,9.840551807408353
3143096590.9090915,2586534090.9090905,9242709672.453484,Yes,iso,1407.20720930634,79.73072347237203
680274147727.2727,4391988636.363637,10332519264.094091,Yes,iso,0.6292128803822693,0.32249731083244826
1348656250.0,1189096590.909091,9118688148.737268,Yes,iso,1522.469547227614,21.89338965830646
3165781250.0000005,2112954545.4545453,8594342345.0338,Yes,iso,1149.391517131857,70.94292675107934
24551562500.000004,3067571022.727273,11249310777.20548,Yes,iso,132.28856315300874,52.02974039554506
8721434659.09091,3747159090.909091,11578632803.44572,Yes,iso,427.37077723466933,140.849900973196
1560994318181.8184,17301420454.545456,11710872316.120132,Yes,iso,6.808667806433379,1.5433470032782475
82366051136.36365,56844176136.36363,10123419579.829205,Yes,iso,521.5603838881357,164.66667302331993
130371164772.72728,9709360795.454546,9198546068.871675,Yes,iso,113.74722851598915,67.84791272615318
6421207386.363637,4215937500.0,10915021579.640388,Yes,iso,1401.6738674370022,65.79509680802751
5668579545.454545,1711818181.818182,10088687408.328968,Yes,iso,385.72751854843034,219.83133948509536
577559659090.9092,8843849431.818182,9240782055.555628,Yes,iso,5.005655085118541,3.058107644179071
2882684659.090909,2818295454.5454545,8680687004.2417,Yes,iso,1441.5073677790997,331.10866867662946
11619474431.818184,5155426136.363636,12969153870.545197,Yes,iso,506.4735934154353,437.0497709161029
5516661931.818183,1948863636.3636365,8699077666.28904,Yes,iso,1323.7646621627182,232.04989791715101
497105113636.3637,53128551136.36364,9513683305.291786,Yes,iso,94.17572155983828,124.6190750544328
9930241477.272728,1597727272.7272727,8708345004.766483,Yes,iso,470.0136043563179,86.83163580480611
2357031250000.0,1212772727272.7273,12918647274.992844,Yes,iso,489.6446261081213,352.3075292271653
3249616477.2727275,1904517045.4545455,8667238629.981894,Yes,iso,2276.455760045213,150.6158340767921
49231676136.36364,2824176136.363636,9404745169.69602,Yes,iso,60.898552034340625,23.777937594713165
37066193181.818184,11365355113.636364,13725737859.279783,Yes,iso,1464.0222855971879,142.85106311218306
43801988636.36363,1314539772.7272727,13240062518.802658,Yes,iso,11.123828307074428,12.331996625674028
20187926136.36364,2149730113.636364,12821612843.968948,Yes,iso,95.1028930887643,109.5522856790135
242196022727.2727,10179190340.90909,13512213916.792149,Yes,iso,56.101509129191406,10.357460362418124
42148863636.36364,26171875000.0,10689200654.05299,Yes,iso,604.8230089571464,460.9777485097413
57662500000.0,25258238636.363636,9854868683.271358,Yes,iso,1565.566343003388,195.2949372777742
2499289772.7272725,1315478693.1818182,9358324227.336872,Yes,iso,1361.9386940456232,237.6655949240555
42324573863.63637,6038835227.272728,13094370899.861444,Yes,iso,268.1249297535842,140.14110593212132
1782670454545.4546,122901846590.9091,10905025103.662111,Yes,iso,90.2021114085036,23.930501266243372
2399744318.181818,1149002840.909091,8750401285.236757,Yes,iso,478.9850329433057,97.6784599677815
8912372159.09091,5606363636.363637,8821786075.672886,Yes,iso,1253.6097826507144,285.8732019932382
3199659090.909091,1386748579.5454545,8762338909.20098,Yes,iso,680.8775491379992,184.67206529095174
1207508522727.273,47095312500.0,13150424473.888777,Yes,iso,64.91211542063732,9.593257524371586
149612215909.0909,2870866477.2727275,9799774459.366465,Yes,iso,7.862027741176185,2.5035431300970363
84865767045.45454,4614744318.181819,10545668018.810184,Yes,iso,60.08874250217016,15.678123038323148
7507343750.000001,1443025568.1818182,8841795449.074108,Yes,iso,558.534471628874,84.65174508675207
2218750000.0,1204534090.909091,9331261380.897318,Yes,iso,833.0519171487562,272.5997387896279
3387940340909.0913,15216477272.727274,13437173906.582012,Yes,iso,0.9268931731534539,0.1726592946937021
6321917613.636364,2581889204.5454545,12968963788.781055,Yes,iso,636.6035949356301,302.99343291619454
681274147727.2728,255257102272.7273,12174725797.743324,Yes,iso,822.7590859001535,109.93462186970118
9237102272.727272,1250318181.818182,8869554857.15929,Yes,iso,130.99785812308647,151.5411029658283
31911363636.363636,1754318181.8181818,10178851658.19321,Yes,iso,85.8346515184689,21.521162577082457
126212500000.0,125832102272.72726,11173126677.954744,Yes,iso,1268.4058655841884,74.3018818806677
1712059659090.9092,1930071022.7272727,9529008406.705374,Yes,iso,0.06204009788407281,0.017366552523481998
14399857954.545454,7913863636.363636,11294979113.112349,Yes,iso,362.1756272824194,104.34715889409222
5636633522.727273,3151974431.8181825,8948325675.325499,Yes,iso,1947.683062512918,509.6839616839987
37845454545.454544,7682500000.000001,11439600748.340803,Yes,iso,134.94449188048486,84.0739445354079
1453778409090.9092,64112357954.545456,9664724240.602549,Yes,iso,57.77102755659449,13.799211608208001
8247017045.454546,6858963068.181819,9138642533.794086,Yes,iso,1059.6326880437446,58.631584878020234
11919247159.09091,6548735795.454546,11825550893.007236,Yes,iso,1925.6892415173688,291.5333022833817
2425809659.090909,1300113636.3636365,8990787971.382671,Yes,iso,972.1909729348345,204.47665413978996
2299389204.5454545,1258811079.5454545,11193705822.623823,Yes,iso,1212.673716830358,86.14159227520604
214392045454.54544,2258210227.272727,10759081113.7262,Yes,iso,3.0181488839115795,2.0890534905973155
1532088068181.818,44017329545.454544,11234684221.832716,Yes,iso,13.002935764009518,13.796551634659707
175559659090.90906,7836917613.636364,11943346314.858936,Yes,iso,26.147669248019415,14.340381958341627
765357954545.4545,294032670454.5455,9592669148.101974,Yes,iso,263.7530552942654,160.97013003586184
152082386363.63635,87619176136.36363,10709687272.30384,Yes,iso,112.40743679775287,87.31887961346854
234950284090.9091,108395454545.45456,11378165227.857758,Yes,iso,506.39083223936905,104.53543143890494
161568181818.18182,17215767045.454548,12553424287.22804,Yes,iso,128.53685066371239,52.78399496635095
148008522727.27274,20060369318.18182,9893916604.548162,Yes,iso,132.03329860381695,76.98391998566554
4200553977.272728,1774914772.727273,9096464235.457865,Yes,iso,516.1160475443019,352.65551084243367
2706022727.2727275,2572414772.727273,9110599583.726517,Yes,iso,1200.5198588217324,52.32344069922319
209852272727.2727,8208167613.636363,9909084735.656914,Yes,iso,58.0328176334831,9.643284542620687
3581718750.0000005,2355042613.6363635,9188192655.573849,Yes,iso,918.0329461512214,236.68723794409894
3588011363.636364,3409431818.1818185,9120684974.595366,Yes,iso,1028.7855687260885,62.87769733981014
2160440340.9090915,1580681818.1818185,9123653521.375082,Yes,iso,2642.4645516594815,67.07686098166984
3495411931.818182,2671889204.5454545,9308216579.544151,Yes,iso,708.2638840427074,244.12192750775648
2401818181.818182,1530000000.0,9192705151.173777,Yes,iso,719.2942536643344,101.27696391875318
14083323863.636366,4356605113.636364,9254857498.389406,Yes,iso,899.7052442869416,378.703650431057
852190340909.091,285987215909.0909,13284102738.951258,Yes,iso,385.18230800338927,353.1112256142804
44734517045.454544,7182897727.272728,13432191559.973112,Yes,iso,166.11939673306696,138.17092009503247
6047315340.909092,1077126420.4545455,13097960567.786932,Yes,iso,578.6512757273111,100.65167088228138
408511363636.3636,86056818181.81819,11401436335.481075,Yes,iso,843.0069669465302,148.4390666335126
3014303977.272728,1361992897.7272727,9245430971.412077,Yes,iso,999.053120668134,228.01370609129643
142134943181.81818,6821534090.90909,10415632499.95173,Yes,iso,27.998847866098533,19.733440410948386
4522528409.090909,2162272727.2727275,13501704631.52191,Yes,iso,569.0910555279617,255.56695050754482
326041193181.8182,33612073863.636368,10310052678.91848,Yes,iso,358.4747481423512,67.51584330130657
