M1,M2,t_merger,Merger,Type
8.286189735883097e+40,1.888404716874463e+40,24125413210.09869,No,iso
2.3962231320623684e+40,2.193481585288822e+39,605135010919.8083,No,iso
7.29286037874418e+40,5.065926056937535e+40,9838153093.550638,Yes,iso
9.637545847581225e+40,3.3031046754051843e+39,30724102706.507385,No,iso
5.971132703897788e+39,3.264014344992598e+39,18209526051.772263,No,iso
6.795080044068293e+41,6.1647484661653326e+41,15572023500.810205,No,trip
2.8626888357206006e+40,3.0874582355929737e+39,52929714875.53668,No,iso
1.48018755975516e+40,2.9110433484853033e+39,1592001090577.4429,No,iso
4.050396555503608e+40,5.541619225151975e+39,204847106307.5108,No,iso
2.8012288942626606e+39,2.53905253369778e+39,14210193275.80608,No,iso
1.4433144193262355e+42,4.357922218460432e+39,6976204457.629632,Yes,iso
3.400491567935964e+41,9.319259045977585e+39,35888492036.19799,No,iso
5.887416129228057e+40,1.672258350148739e+40,38267268306.39842,No,iso
3.4944043920847e+41,8.046733217647612e+39,46124441120.852455,No,iso
3.7062660744725703e+39,3.544679528019963e+39,93807842920.911,No,iso
1.298705616812216e+43,5.994490870986813e+39,26519616527.91491,No,iso
5.533541310052264e+40,3.3892785179548966e+40,48742196820.6084,No,iso
1.2559830490505985e+41,4.170491992580428e+39,216585150501.18396,No,iso
9.211111014799987e+40,2.3975506216067267e+39,54728934748.596695,No,iso
1.4546941116118069e+41,6.622449914384962e+40,24939066334.374607,No,iso
4.126515370866268e+41,2.0583770430232387e+40,14452438822.598951,No,iso
1.5937020380269707e+40,3.370467708666759e+39,985626013924.9766,No,iso
1.6768593724205673e+40,2.4733389768062164e+39,60516852356.75921,No,iso
2.953748969571886e+41,7.720650945528167e+40,82314797136.14488,No,iso
2.7595203025572656e+40,7.268400677777922e+39,6448612744.19883,Yes,iso
1.1596892170595352e+40,3.845511254338215e+39,173025797520.63824,No,trip
2.5267661942978703e+41,7.015584530723686e+39,86997384699.34973,No,iso
7.11364929025584e+41,2.571751143176575e+40,21562974239.65275,No,iso
1.2075889940441492e+40,2.809733300684069e+39,51419362748.440575,No,iso
2.160105108808653e+41,3.5273374305681367e+40,9168356906.629436,Yes,iso
7.574853051315904e+41,2.35710738163723e+40,82949364961.57553,No,iso
2.252868383500892e+40,6.836684131277643e+39,1938637308987.8047,No,iso
2.899773809587455e+39,2.526150465104955e+39,118396791475.00502,No,iso
1.1300127646285347e+40,8.360755106034273e+39,12940742298.81338,Yes,trip
1.8622305772838967e+41,9.636698513829507e+39,40074785413.76707,No,iso
1.0805877868908283e+40,3.3268582649116766e+39,25508535134.908813,No,iso
5.4085030927570896e+39,3.0669810032597907e+39,93979736357.04213,No,iso
2.712391599286715e+41,1.822349402036373e+40,9953043039.999723,Yes,iso
6.840920800036231e+39,2.3474308301926116e+39,23428261515.75097,No,iso
4.885726412405523e+40,2.4451538317782393e+39,67326870822.549644,No,iso
4.295953876751461e+39,2.1440961497928623e+39,73386203518.32054,No,iso
1.0106262634573189e+41,3.476017249672421e+40,94107901112.47093,No,iso
1.0789015927249097e+41,2.2311427461068443e+39,51213127804.66583,No,iso
2.563642159172634e+40,2.0795858068287383e+39,12869513603.543886,Yes,iso
2.981456783253062e+41,1.2067586069674656e+40,20335779074.235477,No,trip
3.0090516191006754e+40,4.201984563685944e+39,6755090210.297146,Yes,iso
1.1725743389773257e+40,3.332027000797156e+39,61608801038.31095,No,iso
1.6587038345670915e+42,3.7692229722252114e+39,23218120133.117966,No,iso
2.777045988988631e+41,4.4111065336099264e+39,26954093067.370625,No,iso
1.8566607700892707e+40,2.9564039486606026e+39,16003291985.227186,No,iso
1.8386182100693572e+40,1.293070847363292e+40,39420406414.91946,No,iso
1.372943351246062e+40,4.0751951899705524e+39,27043308130.9285,No,iso
1.6010710172210775e+40,5.2720258698137237e+39,31867581402.126606,No,iso
4.4296913872309394e+41,6.548025766525737e+39,206189260578.76157,No,iso
3.4139641745882783e+40,1.095596892079592e+40,183276606790.19867,No,iso
4.960404760390263e+42,5.539698601981414e+39,22166279911.912292,No,iso
6.86072016536804e+40,1.8177342575353495e+40,47546110275.741806,No,iso
7.643967240997695e+41,4.319679221799563e+41,27525933862.708805,No,trip
4.3393091203810287e+39,3.678953683208863e+39,6455019895.429861,Yes,iso
4.446864017932423e+40,2.739218185866104e+40,210064137223.09323,No,iso
6.712803936776482e+40,3.867259487298975e+39,115152030586.23029,No,iso
1.3469640984183908e+42,4.425765407514646e+39,19741837394.844246,No,iso
8.76154397059685e+39,5.249543280934808e+39,6749824969.251785,Yes,iso
7.88254818102307e+40,3.3138940585103923e+40,102872717840.15143,No,trip
6.801971691915599e+39,5.654484080880801e+39,40299476054.82633,No,iso
2.410500705778816e+40,3.3114650350888014e+39,217559444591.67615,No,iso
2.8880523593553567e+40,1.0328913700066267e+40,33730095328.2767,No,iso
9.191029204884272e+40,1.4868645497186974e+40,34268267899.716503,No,iso
9.621333528465022e+39,3.3625592603173914e+39,64725789983.77465,No,iso
3.5054197308570326e+40,7.897037588177447e+39,11126383936.732454,Yes,iso
2.4138250785313887e+42,1.4829922344733464e+42,9571079131.965284,Yes,trip
8.140052908170146e+39,3.398260255723107e+39,37151034075.5424,No,iso
1.100333487751695e+40,2.8866683808942176e+39,15383055169.790882,No,iso
1.3047697020286774e+41,2.8541025203698584e+40,53093738147.74724,No,iso
1.8828857497049406e+41,4.750322478881e+39,32008992082.192398,No,iso
1.1575793560177576e+41,4.556141827445644e+40,7302914160.327835,Yes,iso
4.656918054983295e+41,4.5139163621517005e+41,32722066012.512993,No,trip
1.1183167344089882e+40,8.959735335123671e+39,37160500938.94328,No,iso
4.901345597895524e+41,2.246826893851143e+39,74143472160.01828,No,iso
6.308682226123817e+40,5.44683082279313e+39,44069462016.92566,No,iso
5.126566909102147e+40,3.4387345645968325e+40,69939803586.53134,No,iso
4.1025075812342604e+39,2.113702288118741e+39,6533907139.486449,Yes,iso
2.3757035330415996e+40,6.075241777525529e+39,10085568546.289999,Yes,iso
7.121247049562911e+39,3.649268757440345e+39,223577693100.29703,No,iso
5.478464616190599e+41,4.3389984313387314e+39,44168435309.88827,No,iso
2.980524716126172e+40,3.144060130207731e+39,73690714033.35464,No,iso
7.051313770587792e+40,2.4467524681231472e+39,142668422122.47385,No,iso
3.646839734018753e+40,6.642983635634926e+39,24840413622.306244,No,iso
3.045373992590984e+40,6.941358094073196e+39,9727660488.1571,Yes,iso
2.023670252552873e+42,4.942102351353156e+40,21706715124.58501,No,iso
7.883282536941226e+39,3.0212532251254135e+39,269598788710.6415,No,iso
1.5856100006980647e+40,8.50197739798726e+39,7225670621.418346,Yes,iso
4.498353665578481e+40,3.441530765977502e+39,90900152467.98027,No,iso
1.9381629792211784e+41,1.5053759677478947e+40,178943734922.58707,No,iso
1.1576669138387685e+40,8.607583427909704e+39,6806993228.97753,Yes,iso
2.3818523516332325e+39,2.012140864637831e+39,9096192001.004515,Yes,iso
2.6360750727153208e+39,2.1384274869938694e+39,204063195793.63312,No,iso
2.4754940289814188e+42,3.1968207784813665e+39,35111651612.879616,No,iso
9.962554830281829e+40,8.773039465161823e+40,9297137808.570086,Yes,iso
5.580963755690077e+40,2.75836510420909e+39,7036008965.47344,Yes,iso
1.5534536848203697e+41,4.968567408865146e+39,52713333010.0722,No,iso
1.4157647746120468e+42,6.622788847885649e+41,44402732434.04371,No,trip
1.0805906113366674e+42,2.8533964089100943e+40,85212024651.31322,No,iso
8.0494729301115e+39,6.79541897756898e+39,19323193325.227108,No,iso
2.2504958489960817e+41,1.0486771978011316e+40,17381063638.97445,No,trip
3.194476488434947e+40,4.378964339961427e+39,110454299381.61453,No,iso
5.309139088138968e+40,8.902031906631681e+39,9649513676.20727,Yes,trip
4.359362685838352e+41,5.758706132342105e+40,71462699696.45018,No,iso
9.099545404157128e+40,6.825979481547606e+39,59307359337.48779,No,iso
7.768412324666667e+41,1.556029579425592e+41,6937432387.247964,Yes,iso
3.651726025320327e+40,1.7360541083155813e+40,348937092295.01117,No,iso
1.0080899110938432e+40,3.884403873542067e+39,20497188806.372356,No,iso
6.259536868524178e+39,6.136165074274049e+39,12863873021.269024,Yes,iso
1.267631063690881e+40,2.4534209847491672e+39,582705883412.3943,No,iso
1.0301488330968997e+41,1.0715975757851013e+40,585675888260.0541,No,iso
5.3652890714194756e+41,1.2339777915184842e+40,34529566100.86849,No,trip
4.475390920906926e+39,2.24659528929234e+39,175357095868.43286,No,iso
2.4825156013373212e+42,2.323934265257474e+40,17240090027.43801,No,iso
8.758098146673196e+39,2.3224486067461285e+39,6535268918.120169,Yes,iso
5.941532511504442e+41,3.593570685494087e+40,21902933163.819122,No,iso
4.781080694068361e+40,2.3051178070776577e+39,301980412728.1292,No,iso
2.382383347450976e+40,1.977346516346454e+40,10550579669.841564,Yes,iso
8.754059189123343e+40,7.625749565335759e+40,185354899778.92093,No,iso
2.9353335827012165e+42,2.769332427402159e+40,16552253401.507736,No,iso
1.097026061674156e+41,2.5987048298187217e+39,57313917118.38452,No,iso
7.075208582386236e+40,1.0235424542793389e+40,42776079307.99124,No,iso
1.362444886062277e+41,1.2028241539136555e+40,18140580535.022343,No,iso
4.531230215145137e+40,1.746448069003321e+40,151023942518.90237,No,iso
1.1461855415029905e+40,8.117768030499965e+39,39796400778.767914,No,iso
1.5249324307375443e+41,3.5277328529856047e+40,16644792922.013355,No,iso
1.2867469131296372e+40,5.917242277288529e+39,42035982106.047516,No,iso
5.901312402756232e+40,1.3590668488387617e+40,80191061205.5846,No,iso
1.2692325244816278e+40,3.526885519233887e+39,50399701805.473724,No,iso
1.6085783942612983e+40,1.0667649489544701e+40,6550483805.713104,Yes,iso
1.2459054262968335e+41,5.968054057933213e+39,49183723906.74663,No,iso
3.638959530127777e+40,4.8398291675208026e+39,10230225189.973892,Yes,iso
4.828277184039049e+39,3.12084318541066e+39,176389845652.62827,No,iso
1.2268856080166053e+40,9.426729210153806e+39,8541132269.703761,Yes,iso
5.605762390157021e+41,9.603285319553431e+39,66877028940.509,No,iso
7.536186387779175e+40,1.0806499246992877e+40,6717454652.1290455,Yes,trip
7.82766919837014e+40,5.4287543694231473e+39,72798191186.20123,No,trip
3.7491694067678874e+41,7.542287190791546e+39,9000206150.670816,Yes,iso
1.1196894150867712e+42,3.6535054261989346e+40,7475802485.886453,Yes,iso
2.15065168858532e+41,5.758847354634058e+39,7065560776.714577,Yes,iso
1.9830716680622283e+40,9.140838802324181e+39,110837362241.01735,No,iso
1.9841449574810708e+40,2.358090288789223e+39,283293236781.1936,No,iso
8.953352087527395e+41,1.0861660674229713e+41,17618312302.44853,No,iso
4.042883529571709e+42,4.731539914051253e+40,11224686713.374924,Yes,iso
1.1427227709043035e+41,2.723262891321256e+40,130003639363.22992,No,trip
2.167378056844232e+41,2.232320540021732e+40,120291207713.06912,No,iso
6.610163574985052e+42,1.3728106022916262e+42,13862461948.880476,Yes,trip
2.4864415810536147e+40,2.481865978794338e+39,20062579229.273075,No,trip
1.4302400595372278e+42,1.3757254303975359e+41,13321198694.316322,Yes,trip
3.833111937104743e+41,1.3335734006954085e+40,20319051403.0313,No,iso
3.696069824993565e+40,3.07593449656961e+39,11218071974.115532,Yes,trip
1.3534405527273546e+42,4.9682002309060676e+39,27693877864.09057,No,iso
8.960413202125046e+39,7.847892230577808e+39,19208135959.274708,No,iso
1.1652787953750345e+40,4.6615219017009624e+39,48209526648.732574,No,iso
8.164456120219623e+41,6.249368863503562e+39,43926017680.03943,No,trip
1.399891388996531e+40,1.0338601549294241e+40,6888899026.45183,Yes,iso
1.213155976792936e+41,6.456937388216062e+40,39951628481.12302,No,iso
2.217975179605148e+41,7.913956018753415e+39,43435451018.31748,No,iso
7.646791686836756e+41,3.0912429930173135e+39,24365927357.205193,No,iso
6.448435806240491e+40,3.0031767717554315e+39,52254336306.3178,No,iso
6.043212561710592e+41,2.0312736607516216e+39,58863177556.73636,No,iso
4.810144241752286e+40,5.3015978177486783e+39,6997670111.22117,Yes,iso
9.938631774024992e+39,9.832997499644159e+39,38595640721.3185,No,iso
2.3836063324992885e+40,2.000707507881317e+39,16260167380.672983,No,iso
2.2120975078140647e+41,3.0959598175685434e+39,7461406662.694381,Yes,iso
1.920707903935789e+42,1.390104684164189e+42,8695205537.901518,Yes,trip
1.4162759993089166e+40,2.4476619396833242e+39,6615643008.475571,Yes,iso
9.32095371348102e+40,1.1458522568939817e+40,7325758952.996402,Yes,iso
1.5841667088743048e+42,2.1639576529331306e+40,17612973768.251717,No,iso
3.699374426625265e+39,2.946292432556769e+39,6597664905.571693,Yes,iso
2.967108598390639e+42,3.4406551877673932e+40,34099347386.99698,No,iso
1.5995034497803994e+41,1.8917940518813349e+40,85205369643.89319,No,iso
1.1493065541551515e+41,1.3778324669934744e+40,19101396470.843987,No,trip
7.238207351758374e+39,6.360793251854468e+39,112148224544.85045,No,trip
2.6540385482517408e+39,2.597399935841076e+39,17789886192.985847,No,iso
5.151337299110701e+40,2.435632624854769e+40,15540212944.336395,No,iso
1.7890068189062733e+41,5.204295658593071e+39,109755820644.36177,No,iso
1.5836159419356885e+41,3.165582407501366e+39,30150564242.913906,No,trip
2.4326330633736877e+41,3.1939115992671353e+40,11874853004.836073,Yes,iso
1.4861188960171856e+41,9.607889166271098e+39,39840141242.61534,No,iso
3.81596755086165e+40,8.425915071541382e+39,7658498899.1078205,Yes,iso
7.22004616501322e+42,1.0509339300265402e+41,16474404180.757114,No,iso
1.4457829849895734e+41,2.7062738495993115e+40,10876038020.672035,Yes,trip
1.1536731474223378e+40,6.790984597601656e+39,13490450142.785566,Yes,iso
3.704458429135572e+39,2.7074177501641308e+39,21715430087.56888,No,iso
6.773275322190752e+39,6.261033824818879e+39,452198177910.07074,No,trip
1.0950602473701705e+41,8.507513311831818e+39,7109600142.733171,Yes,iso
2.4509721902067025e+40,1.0615030063563017e+40,316577011114.8761,No,iso
7.365335658974453e+41,6.02177501779213e+39,88430271676.64072,No,trip
1.953138191059873e+42,6.569463310444201e+39,18427235905.220657,No,iso
2.205016622095542e+41,2.2443357326210923e+39,40347620723.51351,No,iso
3.914455977269663e+40,9.398993152014241e+39,97149992806.82751,No,trip
1.9153471057332539e+40,4.1863371337375533e+39,6636796043.405919,Yes,iso
1.1559750707811718e+40,5.076743684501133e+39,12405516553.268854,Yes,iso
5.883066482635905e+40,8.155304915701069e+39,43354965565.20502,No,iso
1.1642619948729728e+42,3.9432370803696814e+39,26131472112.638054,No,iso
6.074083754731515e+40,3.3834036706096527e+40,8191429504.747914,Yes,iso
1.698695163202338e+40,8.767644773609218e+39,9988496427.427591,Yes,iso
3.1681808976733007e+40,1.0165717219485395e+40,12686853254.418348,Yes,iso
6.714272648612793e+39,2.7074008034890963e+39,66622811131.3674,No,iso
1.2908197640295614e+40,2.589361562983112e+39,24672291812.066032,No,iso
1.3538472729281793e+40,6.773755477983392e+39,228089208485.73984,No,iso
4.862961378942702e+42,8.518246206020245e+39,36619688075.16536,No,iso
3.145500597585651e+42,2.1542952237177073e+41,39468876526.46753,No,iso
1.9905733962107707e+42,2.0300845690533775e+39,74484715174.98643,No,iso
3.8587579053234054e+41,1.7810927216652279e+40,18626846988.494488,No,trip
8.101442733550201e+39,2.863056013679678e+39,10104861331.636827,Yes,iso
1.0394525576907624e+40,2.240308072854593e+39,12434213755.815968,Yes,iso
8.065657004769313e+39,6.954520011683215e+39,6650273246.306658,Yes,iso
1.2905203727706211e+40,2.9526756801530433e+39,117939072408.1514,No,iso
1.1240701305831529e+40,7.679978925445707e+39,6651500724.6415415,Yes,iso
3.829468401972356e+41,5.588928692956226e+39,14002544270.745508,Yes,trip
4.770686733380621e+40,3.9987656855655963e+40,106959234686.19371,No,iso
3.461697309268388e+39,3.0169035785332615e+39,6655619834.636727,Yes,iso
3.6973973145379234e+39,2.5987584942896638e+39,41491489041.3989,No,iso
2.97758729245355e+40,2.094151474020769e+40,104832724291.95457,No,iso
6.984120204076561e+42,4.5419066204167826e+39,58726659487.20467,No,iso
4.788876164584165e+40,1.8534860929661677e+40,270950622059.1399,No,iso
2.6029895141565752e+39,2.5290907132234164e+39,35420225127.858734,No,iso
6.483430690186442e+40,6.469703883408612e+40,21713529645.973385,No,iso
2.5341210512627814e+40,3.700221760376982e+39,440249113178.58026,No,iso
1.5590093697858001e+40,1.445986345089986e+40,20928804371.79472,No,trip
7.440946074086082e+39,5.833271502493283e+39,6770283817.969845,Yes,iso
4.247627608445149e+40,6.541077629761651e+39,10943363982.56915,Yes,iso
1.4690394720283913e+41,1.5243618926780543e+40,14746575396.068209,No,iso
1.0692645835220378e+41,2.1899623257733534e+40,34761599270.85718,No,iso
1.401266894120153e+41,3.846810499424183e+40,12311196076.982555,Yes,iso
1.0734447633638463e+41,3.062348912083733e+39,66236301098.71408,No,iso
1.4087206066894318e+40,7.623151075163825e+39,19038024982.789295,No,iso
2.846420027687616e+41,6.238071080147323e+39,68606402890.85767,No,iso
2.2466997937883854e+40,1.9217077577628164e+40,6746890589.753083,Yes,iso
7.228321791321665e+39,2.5236451816457092e+39,29730736892.465874,No,iso
9.027126612843636e+39,7.157993089929078e+39,10679070084.087952,Yes,iso
3.98334421128433e+42,4.996416444838275e+40,25326168100.723892,No,iso
5.576246931138847e+41,1.5693835593526663e+40,23903966329.087254,No,iso
7.839108204018333e+39,6.280833190150688e+39,6804972884.674393,Yes,iso
3.3821891588988565e+40,1.4062492165802545e+40,50833718769.47401,No,iso
1.4119574216209943e+40,4.314199796871787e+39,7793759288.195022,Yes,iso
2.1756169653567693e+40,2.141655828587915e+40,139155599555.7929,No,trip
2.7426979031398257e+40,2.5862998636935713e+39,328469813884.65155,No,iso
4.952072645165037e+40,4.464488559968155e+40,8101095551.500253,Yes,iso
2.868394216315501e+39,2.647240107117124e+39,73754388497.912,No,iso
6.988639317419056e+42,2.952167279902013e+42,8132096338.39909,Yes,iso
1.0192549454956463e+41,5.727270050153371e+39,242356739248.45596,No,iso
1.4626618733237946e+41,1.7170512367103874e+40,39798955008.802605,No,iso
9.444466730023102e+39,4.5149331626537615e+39,11184642250.40397,Yes,iso
5.552888764049822e+40,5.627595356492953e+39,96825318680.86775,No,iso
4.366734489478298e+40,6.270185029337432e+39,6891511471.7328205,Yes,iso
1.2668486921934614e+40,3.609670026776728e+39,898068848913.3997,No,iso
7.762791677446938e+41,2.7093157777679787e+40,54571147467.70433,No,trip
2.5214308161078865e+40,4.1682889248259615e+39,54438113766.33571,No,iso
