BH1_ID1,BH1_ID2,BH2_ID1,BH2_ID2,M1_bin_1,M2_bin_1,M1_bin_2,M2_bin_2,t1,t2,tmerger
9.223372047079528e+18,9.223372054007677e+18,9.223372042168537e+18,9.223372054007677e+18,1341785017.591766,4680713.109456353,1522999701.7847924,4941786.195183418,11677706547.076874,8421566274.0664625,8164116959.9603405
9.22337203727596e+18,9.223372048172268e+18,9.22337203692463e+18,9.223372048172268e+18,76635636.40998293,71857793.03637792,183432775.8977078,7341429.131902919,25759528742.659595,17901251272.36085,10140905195.618925
9.223372040940128e+18,9.22337204542186e+18,9.223372037776384e+18,9.22337204542186e+18,224576814.983136,3905517.0392991346,269748067.9446694,6204011.018192479,33798593948.908264,34529566100.86849,8613599194.334028
9.223372044325523e+18,9.223372049288778e+18,9.223372049288778e+18,9.223372049622426e+18,4455779.866164719,1354160.6060721108,9118259.750596674,1119673.380072988,35462719639.64687,12604091748.19629,12516192475.526678
9.22337204130672e+18,9.223372042235972e+18,9.223372037346839e+18,9.223372042235972e+18,133034807.09915717,83132145.84644063,250638682.49659163,8098178.972070501,44488258464.30636,30064025071.64451,7992084554.705783
9.223372040638136e+18,9.223372043095083e+18,9.223372037380162e+18,9.223372043095083e+18,25659288.129155267,1121993.7141609837,45725491.881083496,8356923.20351096,53739028610.07031,31641878803.489216,12971008988.278938
9.223372039491946e+18,9.223372040882407e+18,9.223372040882407e+18,9.223372052857678e+18,305050090.85016215,2769050.34776676,423918221.7179409,246848614.14845163,37296155651.23903,14523060036.322256,12856040781.802464
9.223372039995177e+18,9.223372052844018e+18,9.223372048718385e+18,9.223372052844018e+18,341620203.3153734,140866005.647798,1957941640.4703658,568846800.0660738,43491403297.61762,20497933656.584423,8734802975.354248
9.223372044432847e+18,9.22337205297558e+18,9.223372041765347e+18,9.22337205297558e+18,165131389.2844339,21206064.322573405,273513995.73008245,13954693.689973235,61033919639.12094,30655809311.990696,11730444293.108984
9.223372037111536e+18,9.223372041877664e+18,9.223372038101787e+18,9.223372041877664e+18,341632983.6132877,309942104.8851349,925644317.1712261,114988174.42430824,15572023500.810205,10951036113.269613,9378031109.828997
9.223372039023761e+18,9.223372041167923e+18,9.223372040706836e+18,9.223372041167923e+18,5830513.911812645,1933389.2681438988,7838156.710838613,7269916.264906917,173025797520.63824,20928804371.79472,8803966537.45797
9.223372041170926e+18,9.223372045349972e+18,9.223372041011436e+18,9.223372045349972e+18,5681311.033828731,4203496.785336487,10229251.04828655,6564060.41110027,12940742298.81338,8994542377.234304,7984126730.733888
9.223372043346397e+18,9.223372051300751e+18,9.223372051300751e+18,9.223372056985993e+18,384312078.48153317,217178442.52385935,3323360268.9718714,690201408.8947341,27525933862.708805,13862461948.880476,8042561874.575475
9.223372038028073e+18,9.223372040966298e+18,9.223372040966298e+18,9.223372042194803e+18,39630709.80906521,16661106.377628919,77014359.23817661,6522311.437913564,102872717840.15143,72816423579.99998,13732745391.586044
9.223372041701562e+18,9.223372044635185e+18,9.223372044635185e+18,9.223372064880271e+18,234133637.75682727,226944010.1634842,562604334.5514902,562405529.9172678,32722066012.512993,11557979565.811552,8287917644.633963
9.223372040327584e+18,9.22337205387633e+18,9.223372037558442e+18,9.22337205387633e+18,711797272.3036937,332970781.69359726,1119362392.82374,16419274.740428383,44402732434.04371,20146728134.17697,11710921434.725683
9.223372038495205e+18,9.223372038538183e+18,9.223372038538183e+18,9.223372047774333e+18,44012363.94732701,38339615.71310085,140136250.6368916,99591465.52033381,185354899778.92093,87019745715.66266,9310825382.622324
9.223372046336895e+18,9.223372049212244e+18,9.223372040976472e+18,9.223372049212244e+18,12500963.202883935,1247795.8666638199,34502970.27922877,12437785.930194257,20062579229.273075,8876159162.353407,7671346822.611262
9.223372039464598e+18,9.223372046971638e+18,9.223372046543438e+18,9.223372046971638e+18,18582553.16738846,1546472.8489540524,219865145.15206498,20686332.207391974,11218071974.115532,9461299003.110409,8659001313.425207
9.223372043859382e+18,9.22337204462587e+18,9.223372038779204e+18,9.22337204462587e+18,3639118.829441113,3197985.5464326134,8027035.313680913,7937644.229935909,112148224544.85045,6846452159.2378845,6815877148.17795
9.22337203947871e+18,9.223372046357334e+18,9.223372046357334e+18,9.223372047277017e+18,3405367.1805886133,3147829.977284504,9042571.986282002,1692225.0465011063,452198177910.07074,13154304587.702864,13109516329.853361
9.22337204057072e+18,9.22337204526006e+18,9.223372043824247e+18,9.22337204526006e+18,19680522.761536766,4725486.753149442,25902539.79945739,7636938.020343507,97149992806.82751,15992667840.333126,13234335146.42582
9.223372040491788e+18,9.223372043479564e+18,9.223372042445652e+18,9.223372043479564e+18,10938245.175247708,10767500.395112695,25768062.66473695,19613639.202451944,139155599555.7929,9638824527.390741,8909865915.108545
9.22337203724626e+18,9.223372051008885e+18,9.223372051008885e+18,9.22337206775065e+18,390286157.73991644,13621497.123016484,2326085222.0572114,599272429.3007112,54571147467.70433,17414808985.70169,12094897586.954208
9.2233720463183e+18,9.22337204717396e+18,9.22337204717396e+18,9.223372051040756e+18,18110250.15780009,1115176.135240257,60457199.283583984,25017149.160616897,11425756360.18963,9661814388.135384,8190109999.5237
9.223372039378776e+18,9.223372040582576e+18,9.223372040288334e+18,9.223372040582576e+18,2324594.187300543,1683023.2320028124,5223080.552277105,2648446.93644884,654053098931.3405,13033257911.257154,8454193527.6960125
9.223372041317472e+18,9.22337205545914e+18,9.22337205229004e+18,9.22337205545914e+18,11495934.7752346,4506120.039616034,424420913.43590325,59089423.40013383,186747902484.81918,14163961432.003471,11636908086.307705
9.223372039150842e+18,9.223372041299577e+18,9.22337203882046e+18,9.223372041299577e+18,32537218.456699662,27135128.531636298,517999674.7974906,264164497.78922305,93896598545.20047,16163599549.294744,13130453436.933167
9.223372037510314e+18,9.223372041976283e+18,9.223372041976283e+18,9.2233720479299e+18,9077604.202898193,1023247.4523427155,14297887.289965166,3412907.5563580487,39576085948.36399,9301490294.90634,9295293980.870659
9.223372038445552e+18,9.223372046401948e+18,9.223372042040205e+18,9.223372046401948e+18,50103737.93990148,26036732.927557513,113235143.5603971,14098472.041509079,20477728238.13085,12600811644.41359,12238050717.00162
9.223372040347769e+18,9.223372058564418e+18,9.223372037374249e+18,9.223372058564418e+18,331269582.03789407,4947949.138844312,373846434.5228251,13639787.149364945,32815612889.300217,9468892673.640053,8835330920.80488
9.223372037415385e+18,9.2233720603149e+18,9.223372041405663e+18,9.2233720603149e+18,2505733609.7391853,14478799.507107556,2659920803.909676,1798613.9264721246,8760757767.658697,8722066824.687847,7968702523.342946
9.223372045115361e+18,9.223372051324805e+18,9.223372036846763e+18,9.223372051324805e+18,40494941.954692036,29229251.34654901,168996719.38695806,3797722.326557544,44224848894.4288,14891109123.387756,12765074038.139408
9.22337203951361e+18,9.22337204024195e+18,9.22337204024195e+18,9.223372041924819e+18,104831387.66519576,30618753.73645346,225621959.34590518,17700996.617922258,75376088884.0831,38342454709.19615,9183618642.374552
9.22337204462587e+18,9.223372048571357e+18,9.223372048571357e+18,9.223372066079484e+18,16582010.533870434,6212559.617464043,558788705.6075217,61227283.23457548,16915126619.264542,10989178112.48886,10629228759.948906
9.223372038144965e+18,9.223372039093619e+18,9.223372038159743e+18,9.223372039093619e+18,242712057.723524,35590005.61849484,331190060.1842051,3836191.0232795794,57506501747.53344,42966116722.54099,9431959954.380617
9.223372037530993e+18,9.223372041399495e+18,9.223372041245602e+18,9.223372041399495e+18,19297681.83734848,15346155.725557875,35074533.60261818,14030040.646343525,23980083875.049175,9008758427.143795,7149329569.126153
9.223372036831833e+18,9.223372046354012e+18,9.223372043961084e+18,9.223372046354012e+18,11020209.4858714,8257875.894675155,164909864.12058604,21758457.19909137,38768397156.24778,17305924317.389732,9277839824.610004
9.223372038167763e+18,9.223372045932499e+18,9.223372041525383e+18,9.223372045932499e+18,1301443297.2087357,77260450.97468193,1486902460.34241,7873174.727123786,15691220142.993479,10913783658.349703,7498376610.230662
9.223372037639463e+18,9.223372040312334e+18,9.22337203924596e+18,9.223372040312334e+18,45794789.49644102,8365500.203444557,61892426.73935959,41890834.49355363,25513080428.891182,14913366769.115908,12018197862.283663
9.223372040960768e+18,9.223372047189486e+18,9.223372039067021e+18,9.223372047189486e+18,3671026.9732338088,1719929.8923131002,5902324.985759981,3731733.388326721,26597608008.134415,136241038718.20403,8161282200.943018
9.223372039930853e+18,9.223372055429405e+18,9.223372047824495e+18,9.223372055429405e+18,517830690.8584016,2195797.1849864568,558619721.6684326,514223806.7803664,22781542071.394703,15677971584.6143,7815310591.957469
9.223372036900946e+18,9.22337205383526e+18,9.223372038751887e+18,9.22337205383526e+18,119146315.35237998,10845616.416031083,133670129.9088079,5848860.739485171,91264847571.1434,14774757803.238127,12216425163.927876
9.223372046707503e+18,9.223372051040756e+18,9.22337204717396e+18,9.223372051040756e+18,45088465.03171085,2916591.7870218162,60457199.283583984,25017149.160616897,11732774697.251802,9661814388.135384,8068419683.988581
9.223372037801525e+18,9.223372052083044e+18,9.223372036682344e+18,9.223372052083044e+18,203678187.82705653,9087743.239243535,231035125.52916098,112522286.94339961,35179290200.16481,9813967392.430172,8433563257.98377
9.223372039337994e+18,9.223372046172715e+18,9.223372046172715e+18,9.223372046849774e+18,1439743.1610386528,1166755.9975892596,2648276.532476649,1202121.921984324,720106002257.4485,27960044345.175697,13616952241.879398
9.223372047864693e+18,9.223372048718385e+18,9.223372048718385e+18,9.223372052844018e+18,1866420507.0729802,1131632.8988545674,1957941640.4703658,568846800.0660738,24006034232.95113,20497933656.584423,9184778806.261362
9.223372036948982e+18,9.223372040483576e+18,9.223372040483576e+18,9.22337204132555e+18,7777805.304021097,3373061.427527472,18170317.55799729,1462222.2850368007,77149963566.97537,12892194467.659298,11936671204.956577
9.22337204314427e+18,9.223372043782744e+18,9.223372038114126e+18,9.223372043782744e+18,455550879.08892864,11948272.119414631,469224377.82412535,15239227.233008252,10939994651.173838,9647393881.010376,9372246847.901709
9.223372043464165e+18,9.22337205521011e+18,9.22337203778241e+18,9.22337205521011e+18,282448844.00527793,257352599.00090253,715794665.4846655,3796245.4921318917,37195936767.84516,17391414471.11542,13085230938.97637
9.223372036624026e+18,9.223372043878388e+18,9.223372037673759e+18,9.223372043878388e+18,70526938.01356909,27312206.659404397,124099674.81734136,95711935.08679374,124755665608.24019,226644622950.78055,8982109768.748348
9.223372051818002e+18,9.223372059434283e+18,9.223372039623995e+18,9.223372059434283e+18,1365927000.3518744,36977803.96867738,1402906082.350343,2849168.615358389,16320096803.350954,25827520117.320576,7521557371.120993
9.223372039929004e+18,9.223372044843104e+18,9.223372040162707e+18,9.223372044843104e+18,88994610.50303903,50532161.926650755,182281129.05231944,110422057.98615009,37674700250.69085,44731089810.7262,13342646396.835468
9.22337204112586e+18,9.223372057415789e+18,9.223372057415789e+18,9.223372062004763e+18,218683677.61154327,47085173.575854585,461384375.0702546,265595891.15562436,35660142556.73806,15768146145.327772,13329736431.919611
9.223372038118722e+18,9.223372041372471e+18,9.223372039134542e+18,9.223372041372471e+18,221877332.05701602,210799653.8315234,485573218.9227149,12680696.792552002,44611903390.34544,36084889411.89298,11381688359.547874
9.223372037611694e+18,9.223372038843843e+18,9.223372038843843e+18,9.223372053612507e+18,45233734.41800336,34068582.15345281,92962751.00211823,92700328.88494463,19133341283.653458,34315142732.158733,10470191681.303785
9.223372039789361e+18,9.223372040519311e+18,9.223372040519311e+18,9.223372046185497e+18,71559870.09166463,6397036.117691417,85950059.53323306,3012429.821048031,37473162206.57264,18755530679.87707,7865048196.310087
9.223372037882477e+18,9.223372043247006e+18,9.22337204279007e+18,9.223372043247006e+18,48973391.591036946,6942612.83532176,200370930.73345664,69222921.61638026,17146880030.16061,9605332864.286335,9268226282.045893
9.22337204159585e+18,9.223372044711848e+18,9.223372043084472e+18,9.223372044711848e+18,57134747.83579712,1134170.4980071061,59194931.859581865,1124240.2065276972,30958214891.29858,13038756406.88357,13026280336.510183
9.223372040985246e+18,9.2233720553638e+18,9.22337204182336e+18,9.2233720553638e+18,128080453.61102468,71545243.75071827,218608415.85715908,13357314.16479694,76034735939.05682,14184696015.73432,8414432381.770017
9.223372037471498e+18,9.223372043926995e+18,9.223372043926995e+18,9.223372045745156e+18,34412656.173967734,1157902.0912008549,139733813.25590143,45248076.7523294,33058291600.196743,18471613582.1592,13254457080.883154
9.223372042377292e+18,9.223372044560669e+18,9.223372038106501e+18,9.223372044560669e+18,63196159.12992807,11291009.798344348,81692942.29798059,25735117.896780096,134446036186.65402,12518136386.816242,8895141515.159235
9.22337204336464e+18,9.223372045921503e+18,9.223372038294626e+18,9.223372045921503e+18,11749609.488502389,8229333.229333225,22848048.597940303,9024154.156954398,35758295329.24292,10511768945.024122,8766425391.342773
9.223372042211176e+18,9.223372047646765e+18,9.223372044764453e+18,9.223372047646765e+18,9511665.72106078,4890196.392602704,19801651.585102275,2642781.0043735015,54563754458.061584,13299357547.948921,13259820704.503653
9.223372043202046e+18,9.223372049081287e+18,9.223372041387194e+18,9.223372049081287e+18,2837794150.214664,321655957.94013923,3386935150.929993,15211962.597457752,19319117594.23766,13437173906.582012,12901967289.200455
9.223372037860753e+18,9.223372056983718e+18,9.223372041289605e+18,9.223372056983718e+18,139031606.8871658,34985213.52052826,201242831.05783206,16475934.061181767,57943476583.6833,28078029469.812687,11099788932.876396
9.223372041965527e+18,9.22337205354191e+18,9.22337205354191e+18,9.22337206069459e+18,86031569.43326426,9270728.704714242,142439260.32104802,1854194.0220683026,54028203401.21635,14577371512.906393,13469442090.186735
9.22337204400745e+18,9.223372044761068e+18,9.2233720400661e+18,9.223372044761068e+18,19214751.904215705,5430675.191398342,34888225.25968975,4490229.869209258,38354666144.73297,31564585276.298206,11143916725.844484
9.223372062529888e+18,9.223372065017014e+18,9.223372045819435e+18,9.223372065017014e+18,4008796046.777674,2519891339.7620234,6543143323.513869,30830338.668590162,15344052533.685608,13615563575.246544,7821427596.92726
9.223372046284468e+18,9.223372046676097e+18,9.223372044782029e+18,9.223372046676097e+18,106301263.92865011,80407812.3410429,220214473.29505578,59267637.5543832,78031329431.97469,31807966999.84564,10544133528.293808
9.22337204112563e+18,9.223372057327952e+18,9.223372053206325e+18,9.223372057327952e+18,31603546.692405157,3624833.2964391317,41335175.54090201,4957264.555990733,50438512118.77479,10069535465.530275,9513759464.758898
9.223372041686331e+18,9.223372054954674e+18,9.223372037135751e+18,9.223372054954674e+18,114930237.07376343,11817316.66678613,145212584.96845058,8248205.469253338,40724626760.251076,22568988468.33908,9675843647.896212
9.22337204341656e+18,9.223372045720273e+18,9.2233720409941e+18,9.223372045720273e+18,75805201.05217393,4396933.694434888,83546227.49886386,56823760.58654922,26898494225.00805,9721157764.697512,8408737211.539155
9.223372040782211e+18,9.22337206021055e+18,9.223372042790572e+18,9.22337206021055e+18,149431503.31327027,49732399.28383605,278171704.30329305,1328622.7307731414,75827308911.56746,11093760649.999933,10553240664.23423
9.223372039401632e+18,9.223372041587276e+18,9.223372040366969e+18,9.223372041587276e+18,31264300.784435634,24411221.036169037,55997159.31811449,3788790.318348551,16320862283.972223,8416313358.168408,8078477939.74944
9.223372038667692e+18,9.223372042879066e+18,9.223372040367174e+18,9.223372042879066e+18,3125308.2522933087,2953328.043359913,15417015.377327144,9422743.248239301,35591180646.91093,10374451407.452105,10006432928.970312
9.22337204350914e+18,9.223372061352753e+18,9.223372041675125e+18,9.223372061352753e+18,3193739647.4588637,1298167.2808433706,3285842994.4279,2581421.3740538578,28750372513.207275,15704420050.480047,11150803179.46481
9.223372040605174e+18,9.22337204279007e+18,9.22337204279007e+18,9.223372043247006e+18,100965773.55605127,72538556.9052795,200370930.73345664,69222921.61638026,33742869742.177353,9605332864.286335,9266174056.759981
9.223372038457244e+18,9.223372042474252e+18,9.223372042474252e+18,9.22337205173138e+18,123606497.32115965,30236196.818885487,177295392.83264187,153543919.17547086,26309789073.080597,16352108410.446358,10200750351.093628
9.223372042533726e+18,9.223372049068829e+18,9.223372036810299e+18,9.223372049068829e+18,232457998.69695273,23250343.975620355,298534978.9800736,46032077.02771647,26242459020.929066,32185101852.23419,9119471039.223177
9.223372039294554e+18,9.223372040804491e+18,9.223372039385813e+18,9.223372040804491e+18,15224600.89206189,1220274.2051219312,28974497.40812401,9639099.491597343,49308182373.61091,17411232467.76332,13592716071.773268
9.223372040728113e+18,9.223372053625092e+18,9.223372041665819e+18,9.223372053625092e+18,939973871.1993567,29614080.31707952,1163078111.8561454,1089906646.1974878,31944927320.473244,14852527480.523895,10945342813.503551
9.223372038708759e+18,9.22337203924596e+18,9.22337203924596e+18,9.223372040312334e+18,31339136.52888936,1556384.6800031408,61892426.73935959,41890834.49355363,64583312916.25309,14913366769.115908,12044622478.6358
9.223372041265787e+18,9.223372054790138e+18,9.223372039869356e+18,9.223372054790138e+18,11090614.727048164,10765327.744467262,31781760.84665452,12287745.232680405,704991402667.8849,12142685900.87982,10951468087.06496
9.22337203704398e+18,9.22337203763375e+18,9.22337203763375e+18,9.22337204306119e+18,27454493.97618357,10020037.5714295,45537337.495123,31125989.560340907,124108347477.25024,63202435166.61036,11965201979.122522
9.223372039024552e+18,9.223372040399921e+18,9.223372038868201e+18,9.223372040399921e+18,56080231.25455742,50772999.54068018,57645391.73912838,25250744.605828222,21023210867.066887,9854868683.271358,8888190100.33009
9.223372038334126e+18,9.223372042155815e+18,9.223372042155815e+18,9.223372054392779e+18,146712139.9237281,118896957.53974102,165901047.2254949,126600637.11585921,19475784135.666424,12017560373.110601,10525843478.175905
9.22337204725991e+18,9.223372055342572e+18,9.223372042588912e+18,9.223372055342572e+18,126276017.54883605,46015746.6470482,172873409.75429493,6882900.443399958,17548714581.77844,9958656632.502842,9351703769.112223
9.223372042828984e+18,9.223372043894813e+18,9.223372043894813e+18,9.223372044047727e+18,90162161.71916518,81018568.57803616,106140658.18486047,6139939.124648802,112030617561.35645,27904810249.24814,11312271705.789476
9.22337203930571e+18,9.223372044173806e+18,9.223372041364498e+18,9.223372044173806e+18,136886078.8739756,92809671.43376698,247398166.95876643,7658650.326466796,42273437036.00011,17461235911.961708,9718808804.762018
9.223372039518167e+18,9.22337204389292e+18,9.22337204389292e+18,9.223372068310428e+18,268421757.02778566,6275623.287505593,2112157235.3028882,374214223.0961366,15263050665.760303,13614101284.07409,12674591027.992477
9.223372040951314e+18,9.223372044475398e+18,9.223372044475398e+18,9.223372047079825e+18,32232479.353098746,13375107.179559844,66917781.88257149,6316832.648113695,96397722775.70042,16312196597.504114,13250723825.171234
9.223372041959092e+18,9.223372047239442e+18,9.223372039209992e+18,9.223372047239442e+18,22928706.478110537,1144004.2272356073,30781773.53651583,6008628.663744904,76163314261.2521,12810391771.310053,12080117817.943241
9.223372045304605e+18,9.223372052965085e+18,9.223372047955724e+18,9.223372052965085e+18,332483710.3397523,9870692.690135427,360219796.8799809,16244610.668932986,85633812480.15851,16783299319.896242,11262494764.881992
9.223372043268989e+18,9.223372049768628e+18,9.2233720393748e+18,9.223372049768628e+18,11246434.95928548,1349745.723159272,24120398.256963696,13027894.885890417,12724149335.558752,11289602532.850412,10893708717.31539
9.223372037597172e+18,9.22337203838308e+18,9.223372038292804e+18,9.22337203838308e+18,120907014.3950397,11641488.168147432,182041143.45815098,11809691.089030601,29124569117.365566,13474782820.227396,12509800246.937769
9.223372043236794e+18,9.223372047189223e+18,9.223372047189223e+18,9.22337204973639e+18,238338355.77063113,2888602.9345895043,283739654.09462196,9359778.980514864,12003284344.172832,11603184180.950104,11597253614.033346
9.223372041726517e+18,9.223372045923774e+18,9.223372045077154e+18,9.223372045923774e+18,98683212.34855774,1749878.3904256036,107938846.1014021,6576712.906035423,23202563923.218243,13620430365.162102,11148072697.810951
9.223372038918396e+18,9.223372040433834e+18,9.223372040433834e+18,9.22337204084475e+18,22755604.443026885,10843372.763730573,45097979.25349149,43297519.283987306,15557894786.054585,26126360393.31544,10230997390.171505
9.223372041739297e+18,9.223372044482167e+18,9.223372043780147e+18,9.223372044482167e+18,40523910.62996444,35689549.9389162,88890948.08662306,85404908.8255332,73331801945.29033,11067709314.676758,10183977766.934015
9.223372043349613e+18,9.223372060359905e+18,9.223372038136824e+18,9.223372060359905e+18,2938559699.1033916,1281947.6627570256,3016434314.3945103,147934788.42419592,23187971951.156578,11068881661.920788,9253434980.005806
9.223372039134542e+18,9.223372041372471e+18,9.223372041372471e+18,9.223372054689255e+18,485573218.9227149,12680696.792552002,1252976147.4184148,527336392.44043577,36084889411.89298,14333914798.060287,12223680190.134518
9.223372043009171e+18,9.223372048181137e+18,9.223372048181137e+18,9.22337206515646e+18,98515080.42932965,49504909.98096157,221192876.10205033,142332757.83842885,71304058301.2099,28012440802.72308,12234380144.638166
9.223372039523516e+18,9.22337204128407e+18,9.223372039557636e+18,9.22337204128407e+18,81565281.32214776,2066559.9724108784,83765054.59981868,7077586.981627757,29952258263.179718,10284042146.052626,9672959618.497496
9.223372047341693e+18,9.22337205160133e+18,9.22337205160133e+18,9.223372059934466e+18,799352253.2483422,88047732.43089974,1284813289.5560315,926000745.4797248,22406858400.855247,22601116244.963394,10223392535.76573
9.223372042827178e+18,9.22337204545114e+18,9.22337204545114e+18,9.22337206124447e+18,23215979.174561914,16990412.05388732,214373877.14822188,68467890.0162656,89817353061.7873,21939744246.165245,12744455529.251083
9.223372044529443e+18,9.223372054572947e+18,9.223372047174892e+18,9.223372054572947e+18,732700159.5590779,52692316.280787334,814434424.8203146,24514741.449274845,23212813384.795746,13060184782.00006,10803729096.084637
9.22337204124296e+18,9.223372042136146e+18,9.223372037453015e+18,9.223372042136146e+18,233470482.2983854,1269174.465008236,236299188.2367499,39834768.56576349,26339139959.27968,10863373009.618412,10335713797.713917
9.223372042274826e+18,9.223372070061857e+18,9.22337204305149e+18,9.223372070061857e+18,7984604724.605444,13371684.899785016,8027787931.224754,2937508.8746082163,12052578045.634024,11536760986.16869,10325368034.182882
9.223372038506058e+18,9.223372051088595e+18,9.22337204420565e+18,9.223372051088595e+18,6586880.343042798,2128445.0149781094,8788059.453484276,2526835.301628792,12296023685.618309,24757378022.53922,12213599589.84275
9.223372050521457e+18,9.223372054689255e+18,9.223372041372471e+18,9.223372054689255e+18,1150526439.2712035,4876493.073172374,1252976147.4184148,527336392.44043577,17390489108.72627,14333914798.060287,12229882404.525879
9.223372036732046e+18,9.223372047969995e+18,9.223372047969995e+18,9.223372052883567e+18,59842466.95390627,53559530.4959275,163015539.96306688,146311690.58908015,22412616107.158382,14679819665.105534,12724480353.517857
9.223372060938306e+18,9.223372061675108e+18,9.223372056161892e+18,9.223372061675108e+18,505382680.68987596,1627556.7390547616,1583393709.5953562,551461334.8033245,73297282537.69977,14262652885.748356,11860285688.37298
9.22337204273139e+18,9.223372051947264e+18,9.223372043225305e+18,9.223372051947264e+18,260799019.33845803,8691724.407872504,275798828.9905384,18441685.88371087,11594159606.465408,11575665303.465458,11086238319.908728
9.22337204511378e+18,9.223372049381403e+18,9.223372047044964e+18,9.223372049381403e+18,55571291.39094807,8642577.062226525,101923585.88307278,68957659.43300352,35143185090.27925,13231185296.395449,12415798578.611568
9.22337204911472e+18,9.223372055732072e+18,9.22337204546747e+18,9.223372055732072e+18,242612655.4064128,21397484.784667548,272429090.4404687,1692168.245177043,14689916814.466427,14666697434.194769,13542084126.065742
9.22337203988173e+18,9.223372050382395e+18,9.223372048715448e+18,9.223372050382395e+18,13253183.137457447,8303174.950615832,21588763.243451532,6823273.253464253,192705533073.79532,13587020059.797245,13113303143.168568
9.223372039071111e+18,9.223372060383035e+18,9.223372055084458e+18,9.223372060383035e+18,45751336.48353241,9468752.320730774,55550558.90766489,53389694.53697751,46078160479.90261,19451572366.84316,13557216204.673635
9.223372050744117e+18,9.223372055084458e+18,9.223372055084458e+18,9.223372060383035e+18,50987708.54564039,2248239.007428124,55550558.90766489,53389694.53697751,149999838244.74844,19451572366.84316,13736609101.743618
