M1,M2,t_merger,Merger,Redshift,Type,BH1-ID,BH2-ID
67163778.4090909,1781051.1363636367,9414192813.293568,Yes,0.4018510628830662,iso,9223372037551950881,9223372040787012612
22627130.681818184,1369717.3295454546,8254470873.627385,Yes,0.5574363717613504,trip,9223372041773102865,9223372042258311535
31273579.545454543,24418465.90909091,16320862283.972223,No,0,trip,9223372039401630830,9223372041587274891
13522485.795454547,1396073.8636363638,11549620649.15885,Yes,0.17777005863195644,iso,9223372039616954433,9223372041720280799
16470170.454545453,4082471.590909091,376572990434.2792,No,0,iso,9223372045669335733,9223372048761003454
27101562.500000004,2584005.681818182,9732341126.669611,Yes,0.36401811965822733,iso,9223372039030649579,9223372044508322833
77273721.5909091,1148240.0568181819,8772030485.152164,Yes,0.48424632983455723,iso,9223372042257910922,9223372045748273397
64123721.590909086,2097045.4545454546,24510622717.199165,No,0,iso,9223372037292586582,9223372037693552807
4028920.454545454,2015085.2272727275,229624290431.90466,No,0,iso,9223372039766298371,9223372040078949112
143751420.45454547,2991491.477272728,12606349263.033356,Yes,0.08763755487539145,iso,9223372043073284830,9223372045856963027
2062116.477272727,1370375.0,27937856742.31213,No,0,iso,9223372044080648100,9223372047031719163
345825284.09090906,10974417.613636365,20140606172.50292,No,0,iso,9223372038066240594,9223372052090102510
294657670.45454544,1731917.6136363635,55769125787.6224,No,0,trip,9223372040480870546,9223372043487639835
18322159.090909094,2290028.409090909,100699657528.34232,No,0,iso,9223372038624311435,9223372046907461488
108146164.77272727,1609857.9545454546,53000201242.321465,No,0,iso,9223372042705911407,9223372045080829392
201302556.8181818,16480823.863636365,28078029469.812687,No,0,trip,9223372041289604624,9223372056983718458
225517045.45454544,1235370.7386363635,49209020159.52822,No,0,iso,9223372042366484462,9223372055142475537
3648991.477272727,1254475.8522727275,15954671288.12953,No,0,iso,9223372036839824150,9223372041612616630
43959090.909090914,2317500.0000000005,69303038497.04282,No,0,iso,9223372040161695539,9223372040188221914
1084285511.3636365,144021306.8181818,9066092781.054535,Yes,0.44544996902886036,iso,9223372058957692985,9223372060045398007
5103153.409090909,1604360.7954545456,173245229410.71906,No,0,iso,9223372040869761854,9223372043193304327
29587500.000000004,1145545.4545454546,8086526224.083876,Yes,0.58267346347544,iso,9223372039604856187,9223372052039593654
56013778.40909091,3789914.7727272725,8416313358.168408,Yes,0.5338315328085386,trip,9223372040366968521,9223372041587274891
3342428.9772727275,2920610.7954545454,186100175249.17538,No,0,iso,9223372038997676579,9223372042525568107
8613892.045454545,3785284.090909091,15041126187.200966,No,0,iso,9223372039864063236,9223372042752347344
18257954.545454547,11834261.363636363,74346454195.91548,No,0,iso,9223372045265746324,9223372052053235810
75933806.81818183,4880269.886363637,41215594059.91328,No,0,iso,9223372044350389257,9223372057121699768
24781534.09090909,3490142.0454545454,54641078725.2449,No,0,iso,9223372041185457050,9223372061185547570
3126235.7954545454,2954204.5454545454,35591180646.91093,No,0,trip,9223372038667691307,9223372042879066436
10996576.704545455,3348863.6363636362,97382934746.7948,No,0,iso,9223372039805474861,9223372043169663365
36860511.36363637,3114389.2045454546,56835687438.105576,No,0,iso,9223372037531412498,9223372040540955604
47248863.63636363,14917471.590909092,40545316920.47239,No,0,iso,9223372037741423848,9223372047990165158
28169318.181818184,14990482.954545453,8442288802.338497,Yes,0.5301059401224146,iso,9223372038379164501,9223372041732764978
552919034.0909091,1732485.7954545456,58489571963.764114,No,0,iso,9223372041194127501,9223372046690190753
387017045.4545455,12584446.022727272,80059481638.9333,No,0,trip,9223372041192246480,9223372052794281919
65869318.18181819,36002982.95454545,8770069288.274155,Yes,0.48451150438091944,trip,9223372036575125374,9223372037478696475
716278409.0909091,5649218.750000001,21915006249.299004,No,0,trip,9223372039176850903,9223372045421860413
25838210.227272727,9240781.25,471752769691.09064,No,0,iso,9223372045135239756,9223372052376110933
6573678.977272727,1954389.2045454546,8150189372.936597,Yes,0.5730152533008196,iso,9223372039575290538,9223372043891841341
14695312.5,3629829.545454546,20056162646.13761,No,0,iso,9223372037842001381,9223372039581754406
3194687500.0000005,1298552.5568181819,28750372513.207275,No,0,trip,9223372043509139638,9223372061352752715
3881789.772727273,1706249.9999999998,277257870086.1967,No,0,iso,9223372039231298190,9223372040857835807
201269886.36363637,3430482.9545454546,30565806431.977303,No,0,trip,9223372043491825260,9223372048172267002
100995738.63636364,72560085.22727273,33742869742.177353,No,0,trip,9223372040605173872,9223372042790070862
4747926.136363636,2303110.7954545454,245013719236.86115,No,0,iso,9223372038073348682,9223372038906670321
166582386.36363637,11764161.931818182,19831173611.745033,No,0,iso,9223372037390573615,9223372051063504511
3358707386.3636365,57382244.31818183,11369041286.896517,Yes,0.19434454813007573,iso,9223372037521064715,9223372058766869612
101570312.50000001,1977727.272727273,8703716345.829773,Yes,0.4935352405272709,iso,9223372038227088557,9223372053109177715
34951136.36363637,1270535.5113636365,35590506966.2078,No,0,iso,9223372040387797865,9223372047632805816
35811505.68181818,3589261.3636363633,23089687685.934963,No,0,iso,9223372039282512126,9223372044404962374
508642045.4545454,6411264.204545455,25173248096.191833,No,0,iso,9223372042917027732,9223372047474234781
3503039.7727272725,3413210.2272727275,131903738710.44444,No,0,iso,9223372041514786987,9223372041612691150
5180312.5,4945525.568181818,1045706207698.1631,No,0,iso,9223372042106473554,9223372043889750038
12567130.681818182,3450284.0909090913,41421092269.97875,No,0,iso,9223372039353029940,9223372040192581282
49668607.95454545,48365482.95454546,83037869483.01338,No,0,iso,9223372040810648824,9223372041741479190
3944545.454545455,3088096.590909091,822407405971.9565,No,0,iso,9223372037830203362,9223372043530006948
123643181.81818184,30245170.454545453,26309789073.080597,No,0,trip,9223372038457243968,9223372042474251472
2778252.840909091,1110960.2272727273,8188674893.933927,Yes,0.5672312744633593,iso,9223372043873820624,9223372048520362281
2486107.9545454546,1614573.8636363638,236687736958.94086,No,0,iso,9223372043882654199,9223372046515873862
289431818.1818182,1315920.4545454546,28681791341.819557,No,0,iso,9223372043569423293,9223372047159995449
170137784.0909091,18053409.090909094,23665132265.4369,No,0,iso,9223372042718434165,9223372045769294820
15724289.772727273,11814261.363636365,30828146021.994457,No,0,iso,9223372044088036935,9223372045008829315
5228423.295454545,1613480.1136363638,58290109684.57432,No,0,iso,9223372038250199931,9223372045425962260
232526988.63636366,23257244.318181816,26242459020.929066,No,0,trip,9223372042533725484,9223372049068828000
12230738.636363637,4046505.681818182,461762697220.7671,No,0,iso,9223372043801317752,9223372045577113641
112577982.95454547,33478835.227272727,15909260518.371664,No,0,iso,9223372039087449486,9223372044153760701
18810795.454545457,1236632.1022727273,24773028113.414738,No,0,iso,9223372042794544607,9223372047746249535
3611207.3863636367,2872599.431818182,14885392439.18902,No,0,iso,9223372043289782136,9223372043965540863
7932230.113636365,1858892.0454545454,8214031117.324063,Yes,0.5634426637877212,iso,9223372042304560788,9223372042710417405
139754545.45454547,12388281.25,11604786236.072037,Yes,0.17277988463415947,iso,9223372039005845447,9223372049258623634
2262627840.909091,3955369.3181818184,46726410539.15453,No,0,iso,9223372040437211877,9223372063544417291
1098769886.3636365,412137784.09090906,9026424586.761007,Yes,0.4505744960047182,iso,9223372046907460518,9223372053286682380
1691647727.2727275,2895568.1818181816,28650902680.15042,No,0,iso,9223372042241277585,9223372052848939876
225688920.45454547,17706250.000000004,38342454709.19615,No,0,trip,9223372040241950627,9223372041924819364
15229119.318181818,1220636.3636363638,49308182373.61091,No,0,trip,9223372039294554006,9223372040804492119
50221732.95454545,1668650.5681818184,111332381403.15965,No,0,iso,9223372040103048112,9223372045831902249
28832812.499999996,20255113.636363637,27604802785.767597,No,0,iso,9223372038570568993,9223372042734947815
101101846.5909091,17438636.363636367,11142168775.934246,Yes,0.21570670576774356,iso,9223372037272977134,9223372044460603268
5499190.340909091,1910710.2272727273,224824676737.35168,No,0,iso,9223372041242093040,9223372055104683232
14842471.590909092,5368053.977272727,113924291746.6044,No,0,iso,9223372049958440909,9223372051971534466
4235113.636363637,1015795.4545454547,34499312546.95678,No,0,iso,9223372038766140603,9223372049621993191
2129375.0,1185390.625,74930156373.90775,No,0,iso,9223372039941010358,9223372042039446518
5865894.886363638,3910255.6818181826,8287281332.87915,Yes,0.5525954174494867,iso,9223372039967219297,9223372040060289758
3081420.454545455,2591775.5681818184,47451953786.33255,No,0,iso,7735413944619038830,9223372041750090295
30429403.40909091,3406491.4772727275,16684206307.412899,No,0,iso,9223372037615367084,9223372039141938645
43450568.18181819,4988224.431818183,91632994442.14485,No,0,iso,9223372039918569180,9223372041642329937
2332102.2727272725,1916434.659090909,51344471154.70154,No,0,iso,9223372044870036860,9223372047974564037
1474062500.0000002,33693039.77272727,10859530271.823862,Yes,0.2432042062290337,iso,9223372038247728816,9223372049597995214
12753764.204545453,6655511.363636364,135166534397.6758,No,0,iso,9223372036831411411,9223372038846146519
14653267.045454545,14035511.363636363,90030234541.23567,No,0,iso,9223372047918217807,9223372047992296116
1958522727.2727273,569015625.0000001,20497933656.584423,No,0,trip,9223372048718386027,9223372052844018171
2351505.681818182,1550099.4318181819,1399949301545.988,No,0,iso,9223372041515851692,9223372044450324967
88215625.0,40614630.68181819,51881850527.19645,No,0,iso,9223372036631709959,9223372038324045848
9204673.295454545,2491690.3409090913,15053942524.71053,No,0,iso,9223372040225916185,9223372054740861275
218673295.45454547,13361278.409090908,14184696015.73432,No,0,trip,9223372041823359046,9223372055363799569
8638920.454545455,2482386.3636363638,8216458195.1466055,Yes,0.5630809367856945,iso,9223372043639958371,9223372043891841341
21644318.181818184,10291647.727272727,11940401302.481632,Yes,0.14312887914697037,iso,9223372040990396236,9223372042641823874
124412357.95454545,2280071.0227272725,164443629294.63754,No,0,iso,9223372041031288473,9223372047983671095
2722315.340909091,1225853.6931818184,21490323134.245308,No,0,iso,9223372041205899526,9223372042193158437
130777556.81818183,13114786.931818182,40145078425.719246,No,0,iso,9223372037890389650,9223372049636838345
231103693.18181822,112555681.8181818,9813967392.430172,Yes,0.35460086377352035,trip,9223372036682344794,9223372052083044179
25686363.636363637,9702031.250000002,71511921075.24953,No,0,iso,9223372037832612793,9223372045035708239
983991477.2727274,10186718.75,18010375257.035164,No,0,iso,9223372038030895271,9223372050297815874
57252414.77272727,45603125.00000001,40649076312.361275,No,0,iso,9223372038765820264,9223372053972602204
8104531.25,4124034.0909090913,79665877963.74574,No,0,iso,9223372039317752899,9223372044064267136
6735625.0,4644801.136363637,9066012791.567518,Yes,0.445460268724974,iso,9223372039213114251,9223372041350017165
71423295.45454545,2037542.6136363635,35699543713.03055,No,0,trip,9223372043461498253,9223372053722057538
2900397.7272727275,2019758.522727273,51109948787.745346,No,0,iso,9223372040639068577,9223372044501888563
193264204.54545456,1907869.3181818181,44654609992.46397,No,0,trip,9223372040268534496,9223372045073535790
3448196022.727273,35532244.31818182,11247522127.282427,Yes,0.20571039956482184,iso,9223372040781634743,9223372053136961339
3349048.2954545454,2866406.25,28899027583.23444,No,0,iso,9223372038648172007,9223372045839089226
163484375.0,3014531.25,31446750032.643948,No,0,trip,9223372039896074718,9223372040386340834
15627414.772727272,2113053.977272727,27587907535.009075,No,0,iso,9223372040866793838,9223372041806922818
3410241.477272728,1474971.5909090908,37315996975.96313,No,0,iso,9223372040571244373,9223372047681233190
159230113.63636366,17558664.772727273,9529198495.25232,Yes,0.38796243713788664,iso,9223372040180909487,9223372045707083452
5070085.2272727275,1281397.7272727273,104897361226.91284,No,0,iso,9223372042235272808,9223372051025736431
13887400.568181818,8067059.659090909,38239132576.439514,No,0,iso,9223372037073323151,9223372047357145842
4781292.613636363,1141555.3977272727,8219482870.271338,Yes,0.5626303670977459,iso,9223372042171057081,9223372043728655049
135731250.0,1792159.0909090908,52961401473.41126,No,0,iso,9223372043477230040,9223372047056845740
225443181.8181818,17322159.090909094,12755056881.66871,Yes,0.07580726719187726,trip,9223372037226906910,9223372038374023043
4212272.727272727,3635497.1590909096,9595928102.08309,Yes,0.38001558688397535,iso,9223372042209807933,9223372048488637815
15918039.772727275,4540809.659090909,9020051179.162964,Yes,0.45140093493598976,iso,9223372039806470091,9223372043740134480
1679275.5681818184,1678125.0,8269655147.045074,Yes,0.5551924729078449,iso,9223372040703949427,9223372047138201945
10284659.090909092,5328977.2727272725,19811795064.52069,No,0,iso,9223372044409715185,9223372045511065199
25800568.18181818,8304531.25,72919201191.31357,No,0,iso,9223372038158145055,9223372044358963833
51767897.72727273,9262329.545454545,15977039675.753597,No,0,iso,9223372037374756145,9223372045762533438
33543465.909090914,1362528.4090909092,29533740914.359795,No,0,iso,9223372038507908088,9223372041258412813
1702968749.9999998,18813920.454545453,18442315199.380077,No,0,iso,9223372052847726775,9223372052848939876
166379261.36363637,4655369.318181818,100535647011.74968,No,0,iso,9223372044712590254,9223372049149433479
8326235.795454546,3632372.159090909,407329782021.4364,No,0,iso,9223372039338834518,9223372043784191273
307525568.1818182,1647769.8863636365,168259190449.20755,No,0,iso,9223372040501771808,9223372050650130775
82854545.45454547,1473039.772727273,24493579527.785137,No,0,iso,9223372044470450685,9223372051785595676
4626974.431818183,3363053.977272727,114067332283.27173,No,0,iso,9223372040443042624,9223372040580176733
940252840.9090909,29622869.31818182,31944927320.473244,No,0,trip,9223372040728112194,9223372053625093086
60748721.5909091,3680312.5000000005,49943220759.99755,No,0,iso,9223372041732065194,9223372052108903419
137171875.0,1270723.0113636365,75924126804.54655,No,0,iso,9223372042243349255,9223372047662789438
1675795.4545454546,1093433.2386363638,8247577589.505255,Yes,0.5584570815787273,iso,9223372047534643834,9223372049096243369
419186079.54545456,8029417.613636364,9117466636.81431,Yes,0.4388620847849677,trip,9223372039638204558,9223372040446786540
115947159.09090911,1178203.125,47357607229.77354,No,0,iso,9223372039015880040,9223372040865502954
6939971.590909091,1874332.3863636365,15888776531.055996,No,0,iso,9223372043758220064,9223372044135772369
2776420.4545454546,1633963.0681818184,31990227442.76943,No,0,iso,9223372038672832691,9223372043028309158
6118053.9772727275,2414971.590909091,52437299088.76139,No,0,iso,9223372040565905809,9223372042609801121
27645596.590909094,1831221.590909091,67687324817.635345,No,0,iso,9223372038959839516,9223372039210194830
42942045.45454545,4152926.1363636367,41647325800.98375,No,0,iso,9223372039877401704,9223372042616554496
15256107.954545453,6447244.318181818,11629612140.33916,Yes,0.17054514489300474,iso,9223372039895088510,9223372046352208758
35873437.5,3623167.613636364,213729133360.48822,No,0,iso,9223372042462167516,9223372050282320178
294488636.3636364,2502784.090909091,10826247473.67709,Yes,0.24650958468866294,iso,9223372039077189373,9223372052979313951
31348437.500000007,1556846.590909091,64583312916.25309,No,0,trip,9223372038708758347,9223372039245960183
20683238.636363637,10388607.954545455,8438646720.917713,Yes,0.5306272883816505,iso,9223372040575815363,9223372043889750038
4459147.7272727275,3434119.318181818,64648743519.96149,No,0,iso,9223372039103936264,9223372044442431282
18736647.727272727,3707528.409090909,8432686461.391447,Yes,0.5314811934011645,iso,9223372038207813717,9223372049482303321
43311221.590909086,43164062.5,54966378176.31998,No,0,iso,9223372039044473262,9223372058243713029
9632954.545454547,5389474.431818182,9359206759.126589,Yes,0.40857945023957354,iso,9223372038398095414,9223372040757327407
13789545.454545455,13334517.045454545,60437134643.289185,No,0,iso,9223372047465223595,9223372048661088852
57196732.95454545,57052130.68181819,8753928749.691608,Yes,0.48669723332110865,iso,9223372044880224452,9223372053314241241
19207812.5,16891335.227272727,8517380287.61279,Yes,0.5194310149454774,iso,9223372036752582710,9223372046638199108
9667940.340909092,4695071.0227272725,133144774081.62383,No,0,iso,9223372040605894359,9223372040699746133
52810795.45454545,35010227.27272727,9999895652.580862,Yes,0.3335688778616582,iso,9223372036881852544,9223372041689798751
57434232.95454545,56853267.04545455,12279861618.689514,Yes,0.11431285072636113,iso,9223372038595219312,9223372052347935751
562771306.8181818,562572443.1818181,11557979565.811552,Yes,0.17701175612815714,trip,9223372044635184320,9223372064880271296
229598011.36363637,229417613.63636363,9732874147.7668,Yes,0.36395625052309283,trip,9223372038632538703,9223372049619700929
3509034.0909090913,2087088.0681818184,27618773253.80588,No,0,iso,653308628128392862,9223372042536680509
138270596.5909091,14406676.136363639,23596731085.176796,No,0,iso,9223372037796315846,9223372045203635595
421964488.6363637,420085227.27272725,29833951518.89511,No,0,iso,9223372044479857119,9223372062820373066
26394744.31818182,24940056.818181816,9057085409.986504,Yes,0.44661068174055774,iso,9223372039941234841,9223372047683517186
9393707.386363637,4607002.840909091,29061259000.961136,No,0,iso,9223372041139068791,9223372050821996962
2968636.3636363638,2234616.4772727275,25244327246.659946,No,0,iso,9223372042600498837,9223372046458147798
11093906.25,10768522.727272728,704991402667.8849,No,0,trip,9223372041265787657,9223372054790137149
4398707386.363637,11925071.022727275,19008508216.61252,No,0,iso,9223372042751900194,9223372062141619351
10864474.431818182,10601803.977272727,9844123541.070906,Yes,0.3511504988342694,iso,9223372041833784387,9223372047954707186
34465909.09090909,1811974.4318181816,291617373789.93835,No,0,iso,9223372041008580362,9223372042286113061
5694829.545454547,5206988.636363637,92290085255.64996,No,0,iso,9223372041179644155,9223372053072884820
214649147.72727275,3071505.6818181816,13647165592.770098,Yes,0.00868386369819087,iso,9223372039612221514,9223372048324839818
27462642.045454543,10023011.363636363,124108347477.25024,No,0,trip,9223372037043979823,9223372037633749969
132028835.22727273,132028693.1818182,11739846157.606537,Yes,0.16070333831891034,iso,9223372058566795974,9223372062390629149
25978551.136363637,25340767.045454547,12571146606.562544,Yes,0.09046678966464625,trip,9223372040795214705,9223372043061189646
752500000.0,752325284.0909092,9905823049.78851,Yes,0.34413865453885484,iso,9223372045793342014,9223372065658227196
22102272.72727273,18632244.31818182,49546183455.30127,No,0,iso,9223372037533676038,9223372043311669284
17595170.454545453,3591235.795454546,18364954597.836792,No,0,iso,9223372036908463992,9223372038777481459
56096875.0,50788068.18181818,21023210867.066887,No,0,trip,9223372039024552276,9223372040399920240
6211960.227272728,3315937.5,12196546696.161955,Yes,0.12128036086129496,iso,9223372039521787834,9223372039976956211
543644886.3636364,1115974.4318181819,48289860567.94856,No,0,iso,9223372038792311099,9223372048647547667
2947002.840909091,2009389.2045454546,8296197127.650052,Yes,0.5512849003070376,iso,9223372042271820462,9223372043219798141
41025284.09090909,39517187.50000001,116996565897.31386,No,0,iso,9223372036481083665,9223372053772356992
36366193.18181819,3852428.9772727275,15758825666.088276,No,0,iso,9223372036681409374,9223372041027671927
4558181.818181818,4324815.340909091,1240482287544.436,No,0,iso,9223372037111862673,9223372054605092915
146755681.8181818,118932244.31818181,19475784135.666424,No,0,trip,9223372038334125642,9223372042155814423
228919034.0909091,1083207.3863636365,8702274196.035986,Yes,0.4937324993691489,iso,9223372039533321595,9223372043837876601
18825142.045454547,18247727.272727273,33463173037.008602,No,0,iso,249401186047765443,9223372049033925186
63778267.045454554,2115553.977272727,87189537500.40546,No,0,iso,9223372041567514618,9223372047990165158
25583948.863636367,2153224.431818182,18409336359.02791,No,0,iso,9223372037307994135,9223372051546774696
126313494.31818183,46029403.40909091,17548714581.77844,No,0,trip,9223372047259910863,9223372055342571358
1736107.9545454548,1341325.2840909092,505350918264.8085,No,0,iso,9223372042062230473,9223372044447227326
5757982.954545455,1321340.9090909092,60452230347.81084,No,0,iso,9223372038915261929,9223372040873038306
10756122.15909091,9187684.65909091,10803600661.048485,Yes,0.2487670159422154,trip,9223372038395465616,9223372039357713666
24706250.0,13286789.772727275,17306911592.4539,No,0,iso,9223372041555048571,9223372042186468614
1369546875.0,24830255.68181818,11840715995.101011,Yes,0.15181156919996472,iso,9223372037722104847,9223372054624182381
72028977.27272728,71983806.81818181,21344476087.71699,No,0,iso,9223372045278301567,9223372050148307228
61247585.227272734,7261661.931818182,70155555217.1822,No,0,iso,9223372038591270710,9223372049032330234
20502272.72727273,9508750.0,129429502858.08519,No,0,trip,9223372037513627169,9223372041533816244
972214488.6363636,4685525.568181818,19373873633.535572,No,0,iso,9223372041725958578,9223372054775115040
8088338.068181819,7807727.272727272,9727423174.040676,Yes,0.36458917394707685,iso,9223372038053266970,9223372045387470326
25958522.72727273,13412059.659090908,53234372592.550705,No,0,iso,9223372040845645270,9223372053931990809
67925142.04545455,67777272.72727273,11270350177.326836,Yes,0.20356196404355428,trip,9223372041718311823,9223372047958181522
183505681.81818184,1934588.0681818184,37529256608.60441,No,0,iso,9223372045475425418,9223372051063504511
346582386.3636364,5710511.363636363,23973624952.32925,No,0,iso,9223372040520272546,9223372049336906887
44319602.272727266,1274433.2386363638,139182155983.05707,No,0,iso,9223372040899141789,9223372043967451238
92207386.36363636,1762897.7272727275,26048729092.63467,No,0,trip,9223372043258754501,9223372045923775424
82122159.0909091,81690198.86363637,190881361804.3611,No,0,iso,9223372038823095305,9223372044792255983
2710681.8181818184,2483494.3181818184,11310139453.785387,Yes,0.19983201151126143,iso,9223372040411518044,9223372054825293847
17941335.227272727,2341022.7272727275,211955377943.02844,No,0,iso,9223372039950064185,9223372043863830332
36339062.5,35452698.86363637,91303419636.10725,No,0,iso,9223372048062111350,9223372058519139810
318254261.3636364,5210894.886363637,97966319430.88759,No,0,iso,9223372038914505417,9223372050650130775
69847443.18181819,46440767.04545455,38886028970.8058,No,0,iso,9223372038222626347,9223372040920414650
40544744.31818182,3600028.409090909,27801557237.150948,No,0,iso,9223372039354864951,9223372041405514994
79997869.31818183,4135511.363636364,35572653655.79684,No,0,iso,9223372042280304817,9223372042296123293
7379105.113636364,6068039.7727272725,54593628548.14396,No,0,iso,9223372040986259972,9223372041198304867
58041335.22727272,2839062.5,89091505318.7935,No,0,iso,9223372039327203063,9223372042978047318
7497372.159090908,4852627.840909092,1068004968672.0615,No,0,iso,9223372040436865815,9223372042966208116
10821860.795454547,1429161.9318181819,61975392115.170555,No,0,iso,9223372042149511148,9223372042498663874
2188721.5909090913,1959517.0454545454,8513141174.8349695,Yes,0.5200299124575988,iso,9223372045732598516,9223372052009264224
3445397.727272727,1914048.2954545456,8331046781.71961,Yes,0.5461824860316851,iso,9223372043143864568,9223372046545172771
10055610.795454547,4247116.4772727275,8332208476.746996,Yes,0.5460129502641468,iso,9223372042607255378,9223372044310032066
16073579.545454547,12423053.977272728,159589905660.24734,No,0,iso,9223372037609806222,9223372047602638261
4402045.454545455,2312642.0454545454,44197790608.187645,No,0,iso,9223372038303325126,9223372042159267605
8678963.068181818,7759332.386363636,15284495523.40273,No,0,iso,9223372037465709626,9223372045868147463
5099332.386363637,3955909.0909090913,53030975339.78544,No,0,iso,9223372040228402688,9223372042626432140
16028835.227272727,1189509.9431818184,110462187793.9818,No,0,iso,9223372039872460485,9223372042689144774
45960227.27272727,12283792.613636363,39857199794.847435,No,0,iso,9223372037636827737,9223372043506575445
198819602.27272728,197879261.36363637,14758863186.094992,No,0,trip,9223372041571324848,9223372050761435918
2436349.431818182,1929332.3863636365,11089333457.334764,Yes,0.22077079707401656,iso,9223372044907669918,9223372047097301284
10987144.886363639,7263778.409090909,16379578113.678299,No,0,iso,9223372038483307413,9223372040219104231
65928977.27272727,60967471.59090909,14256241324.338503,No,0,iso,9223372039598341161,9223372040426371089
4779502.840909092,4005099.4318181816,272725720852.5313,No,0,iso,9223372039626956773,9223372049745247927
2680269.8863636362,1680980.1136363638,8358451560.231508,Yes,0.5421924007019391,iso,9223372038010988772,9223372039948004611
220279829.54545453,59285227.272727266,31807966999.84564,No,0,trip,9223372044782027831,9223372046676097210
296944602.2727273,25111079.545454543,14604654263.381874,No,0,iso,9223372042299952711,9223372042575438335
6520071.0227272725,6359730.113636364,42875534816.781654,No,0,iso,9223372039721911065,9223372047738358103
90188920.45454547,81042613.63636364,112030617561.35645,No,0,trip,9223372042828983616,9223372043894813175
7545170.454545456,1823480.113636364,9664948559.91858,Yes,0.3718802797567833,iso,9223372037518413674,9223372042452097630
1968664.7727272727,1364572.4431818184,50904984813.197624,No,0,iso,9223372045767682903,9223372047734556265
44782102.27272727,18858238.636363637,13238971546.458626,Yes,0.03861083249397015,iso,9223372037766705266,9223372041225211797
14717613.636363637,3641306.818181818,13309760454.698244,Yes,0.033329123258338034,iso,9223372038452524489,9223372039512375774
5224630.681818183,2649232.9545454546,13033257911.257154,Yes,0.05418657274464644,trip,9223372040288333968,9223372040582576830
200302556.8181818,2478636.3636363638,29248283646.515316,No,0,trip,9223372038591627074,9223372063668823025
373957386.3636363,13643835.227272728,9468892673.640053,Yes,0.3952145043187929,trip,9223372037374249293,9223372058564416891
1392007102.2727273,1291093.75,32497855788.478107,No,0,iso,9223372042227401000,9223372054624182381
38579545.45454545,12485198.863636363,232799772846.4209,No,0,iso,9223372038539271900,9223372054757630885
1736377840.909091,1725980.1136363638,55405374849.15124,No,0,iso,9223372047154757149,9223372052848939876
6631008.522727273,4953380.681818182,196709482451.83093,No,0,iso,9223372039766510018,9223372052084876819
57115482.95454545,3347755.681818182,17287522918.91548,No,0,iso,9223372038666054146,9223372040558367867
6881690.340909092,1333357.9545454546,28759406332.068233,No,0,iso,9223372038064497775,9223372041124889404
12310127.840909092,3008238.6363636367,19152734837.70855,No,0,iso,9223372041740791246,9223372043651802059
906215909.0909091,294609375.0,15653759614.256983,No,0,iso,9223372042097050878,9223372057553807471
1112592329.5454545,1735980.1136363638,86221351895.30444,No,0,iso,9223372040620051960,9223372052453077962
35505397.72727273,34123011.36363636,95219199938.25972,No,0,iso,9223372037867004019,9223372045639955666
2052386.3636363635,1681548.2954545456,13712113402.02523,Yes,0.004037416038920449,iso,9223372043182821875,9223372053532356821
84803409.0909091,18187784.090909094,10936080174.369173,Yes,0.23565660269741268,trip,9223372036496089262,9223372039411865293
12460795.454545457,3493409.090909091,201989453370.52335,No,0,iso,9223372050761326602,9223372052627266511
188626420.45454547,11036377.84090909,27440657819.451088,No,0,iso,9223372039289716454,9223372047817169385
566052556.8181819,1055551.1363636365,63196250389.99096,No,0,iso,9223372052075159618,9223372055719447698
57633522.72727273,2512045.4545454546,62858192305.459435,No,0,iso,9223372040576320988,9223372041366819838
74291193.18181817,3823664.7727272725,75083160815.99548,No,0,iso,9223372041842603786,9223372057470316402
49198721.590909086,2336051.1363636367,17872416816.715935,No,0,iso,9223372040538577119,9223372040631608483
735806818.1818181,19963352.272727277,11906028569.2407,Yes,0.1461111651526667,iso,9223372050897487573,9223372055459800255
83571022.72727273,56840625.00000001,9721157764.697512,Yes,0.3653172979102114,trip,9223372040994099863,9223372045720272835
40878125.00000001,6992187.499999999,192815542712.8462,No,0,iso,9223372039054725192,9223372043257407261
91949147.72727272,30001988.636363637,15953047373.407455,No,0,trip,9223372038795207403,9223372041409892490
178207386.36363637,1045984.375,319794203958.5616,No,0,iso,9223372041687588450,9223372059212959984
914369318.1818181,5596065.340909091,23434665166.648598,No,0,iso,9223372042807611650,9223372045355449189
481247159.0909092,1076065.3409090908,63685987510.0336,No,0,iso,9223372041536066289,9223372059136968767
26354119.318181824,15081392.045454549,149315541977.87766,No,0,iso,9223372039035345208,9223372040329292656
6675255.681818182,2565696.022727273,35645249999.24451,No,0,iso,9223372041840944888,9223372053798132363
11819460.227272727,3548934.659090909,186100054095.751,No,0,iso,9223372037701727889,9223372043896316941
87502698.86363637,6821534.090909091,152036367799.79745,No,0,iso,9223372038528807892,9223372041627491655
31510653.40909091,2758551.1363636367,152033332318.16742,No,0,iso,9223372040786281111,9223372047969994283
26787926.136363637,3874602.272727273,8840959102.827604,Yes,0.47498171537973843,iso,9223372039829799528,9223372042057082343
155718750.0,8829531.25,29825598801.405754,No,0,iso,9223372040811089769,9223372043845810498
7197883.5227272725,2240852.2727272725,9277856900.157087,Yes,0.41864076061239947,iso,9223372040567060972,9223372042523046724
4843465.909090909,1870426.1363636367,21352979539.99081,No,0,iso,9223372037966236612,9223372038613135768
28526136.363636363,1413073.8636363638,21840398077.063957,No,0,iso,9223372049516510420,9223372053827862418
